"rownames","mean","se_mean","sd","conf_2.5","conf_25","conf_50","conf_75","conf_97.5","n_eff","Rhat","sp_id","spqrt_standard","slope","raw","flag_rhat","flag_neff"
"a_spqrt[2211]",0.0320325011725413,0.00273698425147216,0.204006705666017,-0.359241783861704,-0.0999941920523144,0.0272894137139891,0.160146764123017,0.444838309874694,5555.77038831631,0.999341710847632,NA,2211,NA,NA,FALSE,FALSE
"a_spqrt[2212]",0.0220651826992142,0.0024071204575789,0.205028532659583,-0.400169062199534,-0.105592270809154,0.025319446733807,0.152522703604786,0.431345596345415,7254.92553878349,0.99915705742507,NA,2212,NA,NA,FALSE,FALSE
"a_spqrt[2213]",0.00757882127088195,0.0025799320691089,0.20723602258228,-0.423652682958348,-0.124058139820379,0.0113488542024991,0.140663818417377,0.4151365635038,6452.29113409083,0.99915023605496,NA,2213,NA,NA,FALSE,FALSE
"a_spqrt[2214]",0.0157267000425624,0.00232384799370916,0.199486185546305,-0.372617077348011,-0.11837060751801,0.0149841364475495,0.149054972440703,0.41181998812111,7369.02820119251,0.99936221793096,NA,2214,NA,NA,FALSE,FALSE
"a_spqrt[2215]",-0.0469350599589743,0.0027167748115738,0.196222171877869,-0.445547628975286,-0.173485476346839,-0.0452911917384186,0.0822778879826737,0.334173724628826,5216.61604308403,1.00017216420589,NA,2215,NA,NA,FALSE,FALSE
"a_spqrt[2216]",-0.00798202299267347,0.00243516103453787,0.203471936047496,-0.414782450640959,-0.141320651747436,-0.00876155609402077,0.126488077357719,0.391085084828755,6981.5791029762,0.999491829661613,NA,2216,NA,NA,FALSE,FALSE
"a_spqrt[2217]",-0.0182548607408078,0.00273007047799073,0.209076255080615,-0.45511718423444,-0.15131967675325,-0.0189318204536503,0.11517507653503,0.399006980632563,5864.91480263222,0.999282384822572,NA,2217,NA,NA,FALSE,FALSE
"a_spqrt[2218]",-0.00801428827452067,0.00248533700337265,0.204481939324522,-0.420091465669802,-0.143559232795096,-0.00653031630694506,0.126884754012394,0.387240227313782,6769.23106611349,0.999192687292219,NA,2218,NA,NA,FALSE,FALSE
"a_spqrt[2219]",0.00855767584731722,0.00289475944495246,0.207855848788379,-0.399740688874278,-0.125856762633829,0.00627478546958631,0.147881817895101,0.41784249956351,5155.84128477038,0.999226718356072,NA,2219,NA,NA,FALSE,FALSE
"a_spqrt[2220]",0.00239361213506857,0.00255564540364077,0.206373031034732,-0.406782332957032,-0.132755473080927,0.00351605452235229,0.136936768872688,0.405587738063597,6520.85728114123,0.999128045421526,NA,2220,NA,NA,FALSE,FALSE
"a_spqrt[2221]",0.00180060252467255,0.00266923217156061,0.207310103389086,-0.406319517239712,-0.136245192580161,-0.00120834925336447,0.142925103412775,0.408065008304685,6032.09586804532,0.999618448626765,NA,2221,NA,NA,FALSE,FALSE
"a_spqrt[2222]",-0.00923381457996219,0.00236379424797208,0.200097969123856,-0.428645440794244,-0.133928917129102,-0.00728716032934364,0.118969885987839,0.377183514702221,7165.82204303314,0.999155748181875,NA,2222,NA,NA,FALSE,FALSE
"a_spqrt[2223]",-0.0392388523294917,0.00261545806653129,0.20401146236401,-0.448577678329989,-0.167469921735219,-0.0395606694750581,0.0918808703132482,0.374238191616028,6084.34196220218,0.999325486394736,NA,2223,NA,NA,FALSE,FALSE
"a_spqrt[2224]",-0.0531689510989114,0.00284971903526304,0.2046003708599,-0.454806549230076,-0.184717653060224,-0.0490682113140559,0.0793054500936136,0.356317692696545,5154.76352080182,0.999831447234937,NA,2224,NA,NA,FALSE,FALSE
"a_spqrt[2225]",0.0405673964058178,0.00275319108301531,0.210144886706331,-0.361691483977864,-0.105569816700847,0.0345675449240423,0.177554846397622,0.455501716485509,5825.92575383585,0.999239222143291,NA,2225,NA,NA,FALSE,FALSE
"a_spqrt[2226]",0.0211654762441763,0.00264433756377144,0.195714525602001,-0.361550271379683,-0.103908159007116,0.0200878934735754,0.14680290253323,0.411944022093265,5477.87767866712,0.998868569260494,NA,2226,NA,NA,FALSE,FALSE
"a_spqrt[2227]",0.0176971108095893,0.00230795897563644,0.19641960218763,-0.362860420330302,-0.112544574011252,0.0178774164991729,0.148360316794812,0.4123020988244,7242.91659996109,0.999196225649275,NA,2227,NA,NA,FALSE,FALSE
"a_spqrt[2228]",-0.0112982841836216,0.00248241045710761,0.198747592316878,-0.41367808007652,-0.137140343986446,-0.00887710144192043,0.113514200244073,0.385005144807327,6409.97843336811,0.999113578737046,NA,2228,NA,NA,FALSE,FALSE
"a_spqrt[2229]",0.0278643969174493,0.00247588644256887,0.194211129466874,-0.357251602400616,-0.10281819195057,0.0258567963160298,0.154212856160277,0.415966313336041,6152.99814964795,0.999138509265182,NA,2229,NA,NA,FALSE,FALSE
"a_spqrt[2230]",0.0125294967230478,0.00249928471767698,0.203770305830037,-0.403597135629256,-0.117505297934259,0.0109348890454912,0.145826921201999,0.406512047436881,6647.37726309298,0.999087312549198,NA,2230,NA,NA,FALSE,FALSE
"a_spqrt[2231]",0.00750942354024692,0.00252386221858185,0.194151914457817,-0.383188563935443,-0.119093622789816,0.0039293942047577,0.134792324320067,0.403898347460971,5917.68807863714,0.999045093781996,NA,2231,NA,NA,FALSE,FALSE
"a_spqrt[2232]",0.0125837464479574,0.00236274544989554,0.196145621676491,-0.362986196987193,-0.118484573980666,0.00832177916989515,0.13640514448113,0.420808336921165,6891.65241977475,0.999738248993906,NA,2232,NA,NA,FALSE,FALSE
"a_spqrt[2233]",-0.0506582080715861,0.00254862153924887,0.205343427865973,-0.456437869575726,-0.183792570910375,-0.0486717471219618,0.0845119806565538,0.349372488768873,6491.58752259211,0.999361464509997,NA,2233,NA,NA,FALSE,FALSE
"a_spqrt[2234]",0.00737709721784193,0.00245550898380403,0.175626800526766,-0.344309350244758,-0.108091709800974,0.0103985742872719,0.11975881769169,0.353523356516736,5115.62292028847,0.999402985842345,NA,2234,NA,NA,FALSE,FALSE
