"common_name","value","estimate","std.error","statistic","p.value","name","route_ID"
"Fish Crow","year",-0.120694946079778,0.0853895196614311,-1.41346322778642,0.157519566128543,"term","103"
"Fish Crow","year",0.117823716370694,0.0315594383939535,3.73339078154408,0.000188919135440896,"term","104"
"Fish Crow","year",0.124423021758413,0.0346367351247871,3.59222719203035,0.000327863813393348,"term","105"
"Fish Crow","year",0.0706615082802465,0.0258606069698636,2.73239945073954,0.00628748597741281,"term","106"
"Fish Crow","year",0.170458301898434,0.049743365581969,3.42675450091021,0.000610841050822285,"term","107"
"Fish Crow","year",-20.3574254993176,11295.22016942,-0.00180230444329293,0.998561969889356,"term","108"
"Fish Crow","year",0.0089489951909893,0.0427008037061928,0.20957439706671,0.833999864045493,"term","109"
"Fish Crow","year",0.000877812526814806,0.0296179429857207,0.0296378626712197,0.976355868522394,"term","110"
"Fish Crow","year",0.271340442530137,0.197503095090915,1.37385412823649,0.169486972987829,"term","111"
"Fish Crow","year",0.0281695399511152,0.0192845015094762,1.46073467013254,0.144088270544051,"term","112"
"Fish Crow","year",0.06689794492185,0.0525342781485013,1.27341513540447,0.20287076935352,"term","201"
"Fish Crow","year",0.099672520066403,0.0423507486191782,2.35350078372091,0.0185975686676589,"term","202"
"Fish Crow","year",0.0333588637300662,0.0198139401008118,1.68360576242478,0.0922578843475172,"term","203"
"Fish Crow","year",0.16005509190409,0.0398738602784397,4.01403553070665,0.0000596893554646115,"term","204"
"Fish Crow","year",0.0471264672882294,0.0243997288792742,1.93143405491936,0.0534293971231563,"term","205"
"Fish Crow","year",-0.029982421675513,0.0218868309473683,-1.36988409823296,0.170723084341447,"term","206"
"Fish Crow","year",0.0275010948469512,0.0278975145760135,0.985790141699464,0.324236104376944,"term","207"
"Fish Crow","year",0.0655346021431038,0.0119259484727288,5.49512705785727,0.0000000390429209198165,"term","208"
"Fish Crow","year",0.0127019383561709,0.0179600054740158,0.707234659507643,0.479420663070692,"term","301"
"Fish Crow","year",0.0840181934530914,0.0231984918648398,3.62170928794002,0.000292662899167729,"term","302"
"Fish Crow","year",0.0814992773028998,0.0383658977044565,2.1242635303548,0.0336481134813522,"term","303"
"Fish Crow","year",0.0588624814020908,0.0420606996213457,1.39946510476536,0.161673555465146,"term","304"
"Fish Crow","year",0.30385306989099,0.138970318977375,2.18646018895919,0.0287819542581101,"term","305"
"Fish Crow","year",-0.0246332205295632,0.132946545227559,-0.185286654026244,0.85300420533441,"term","306"
"Fish Crow","year",0.103125708928062,0.117605436475803,0.876878756785023,0.380552495742113,"term","307"
"Fish Crow","year",0.123047234702313,0.0362043079918407,3.39869041910826,0.000677093107537856,"term","308"
"Fish Crow","year",0.0163391140486014,0.0213558954682608,0.765086815155308,0.444219850499258,"term","309"
"Fish Crow","year",0.0686609726655026,0.0213272924103497,3.21939472411335,0.00128461520583287,"term","310"
"Fish Crow","year",0.308078704927278,0.208978098692434,1.47421527353781,0.14042363879575,"term","311"
"Fish Crow","year",0.0381625108666097,0.0863134891380826,0.442138433374627,0.658389034277435,"term","312"
"Fish Crow","year",0.145496467931952,0.0429721109059849,3.38583478596785,0.000709620923207832,"term","313"
"Fish Crow","year",0.0829883986333626,0.0230889570290046,3.5942896220523,0.000325277850432044,"term","314"
"Gray Catbird","year",-0.136035808914466,0.125684977827477,-1.08235535595349,0.279094657559733,"term","101"
"Gray Catbird","year",-0.0598122555740494,0.0845248961845627,-0.707628855804183,0.479175768499064,"term","102"
"Gray Catbird","year",0.0792572127327445,0.051599578333086,1.53600504680722,0.124537142574607,"term","103"
"Gray Catbird","year",0.0218323925105991,0.022499639707986,0.970344094125646,0.331875005208405,"term","104"
"Gray Catbird","year",-0.0335304520301257,0.100683870503961,-0.333027046559624,0.739113867143811,"term","105"
"Gray Catbird","year",-0.0259294467903982,0.0231998902215998,-1.11765385709701,0.263714857203586,"term","106"
"Gray Catbird","year",0.0150242679683433,0.041116384129838,0.365408298572643,0.714806647548335,"term","107"
"Gray Catbird","year",0.00962467391431308,0.0982001988638658,0.098010737510376,0.921923767121017,"term","108"
"Gray Catbird","year",-0.0620074172192644,0.0652000834215127,-0.951032789611511,0.341587730961094,"term","109"
"Gray Catbird","year",-0.0495450759520023,0.0584914939514145,-0.84704753811138,0.396968624866509,"term","110"
"Gray Catbird","year",0.0183997771258943,0.0488123809888807,0.376948977966997,0.706211522359384,"term","111"
"Gray Catbird","year",-0.0202179150708264,0.0123354349367645,-1.63901112319672,0.101210943160415,"term","112"
"Gray Catbird","year",0.037692998024834,0.0654558475561617,0.575853792015956,0.564714010773383,"term","201"
"Gray Catbird","year",0.0788494781411975,0.116068368197132,0.679336492499652,0.496924679204947,"term","202"
"Gray Catbird","year",-0.0256628563254887,0.0166549918002179,-1.54085073312092,0.123353118715473,"term","203"
"Gray Catbird","year",0.00524259227835378,0.0462520794163875,0.113348250381501,0.909754465418849,"term","204"
"Gray Catbird","year",0.0303931433331196,0.0227694046225114,1.33482380576042,0.181934020122298,"term","205"
"Gray Catbird","year",0.00354960725175687,0.0243253146620388,0.145922357061891,0.883982682118041,"term","206"
"Gray Catbird","year",-0.013202026516972,0.0547224772691651,-0.241254182482178,0.809358119238162,"term","207"
"Gray Catbird","year",-0.00115526055259482,0.0759846616153363,-0.0152038652016797,0.987869538034097,"term","208"
"Gray Catbird","year",0.0402663761669195,0.0661137538702089,0.609046889788899,0.542493359231324,"term","301"
"Gray Catbird","year",-0.0244878889991191,0.0594862117624615,-0.411656554915673,0.68059117274519,"term","302"
"Gray Catbird","year",-0.0906069175081149,0.0294658178093637,-3.07498397276188,0.00210513865862131,"term","303"
"Gray Catbird","year",-0.0513432090814124,0.0474146868690297,-1.08285454300762,0.278872991327022,"term","304"
"Gray Catbird","year",-0.0820887959477326,0.0500857316958833,-1.63896569278791,0.101220404829706,"term","305"
"Gray Catbird","year",-0.0702214362396251,0.0773479488818817,-0.907864232403376,0.363949956948027,"term","306"
"Gray Catbird","year",-19.9830726598121,13247.0606346923,-0.00150849106914172,0.998796398722298,"term","307"
"Gray Catbird","year",-0.0886637718531218,0.0945558560250796,-0.937686734384859,0.348405423089091,"term","308"
"Gray Catbird","year",0.00896455287102573,0.0515199264799883,0.174001662725738,0.86186415549936,"term","309"
"Gray Catbird","year",-0.0692276992248743,0.0411236537764989,-1.68340341549214,0.0922970225295276,"term","310"
"Gray Catbird","year",-0.0722054027255238,0.0515390731500796,-1.40098372578926,0.16121893973452,"term","311"
"Gray Catbird","year",0.128697936133784,0.07983502188457,1.61204861094499,0.106951362045218,"term","312"
"Gray Catbird","year",0.0151055063308371,0.0241563781987979,0.625321652382013,0.531759971804944,"term","313"
"Gray Catbird","year",0.215584149415215,0.121224910466405,1.77838159323664,0.0753412037013421,"term","314"
"Great Blue Heron","year",0.0193054243861221,0.0304377959020435,0.634258290194593,0.525912272103721,"term","101"
"Great Blue Heron","year",0.000000000000000389694785315842,0.0566138480624726,0.00000000000000688338275267597,0.999999999999995,"term","102"
"Great Blue Heron","year",-0.106837973865985,0.114850287834484,-0.930236883863572,0.352248448752381,"term","103"
"Great Blue Heron","year",-0.0272183703697193,0.0975019535817808,-0.279157179623992,0.780124203514738,"term","104"
"Great Blue Heron","year",0.0443316299564303,0.0332216097795246,1.33442148802052,0.182065761668777,"term","105"
"Great Blue Heron","year",-0.029495883493637,0.0633618179890402,-0.465515107201296,0.641562620860116,"term","106"
"Great Blue Heron","year",0.0538500578927977,0.0709739881091267,0.758729491289119,0.448014391431285,"term","107"
"Great Blue Heron","year",-0.146935039081011,0.10624838394164,-1.38293904932917,0.166683555566113,"term","108"
"Great Blue Heron","year",-0.640789099500266,0.694775165269198,-0.922297070379574,0.356373641734078,"term","109"
"Great Blue Heron","year",-0.691050056800152,0.503980383112773,-1.37118443486226,0.170317469080618,"term","110"
"Great Blue Heron","year",0.0436913421342334,0.0429961646618367,1.01616836008198,0.309549220496193,"term","111"
"Great Blue Heron","year",0.248138607199417,0.183255108658135,1.35406106283412,0.175716897240792,"term","112"
"Great Blue Heron","year",0.0752884640366265,0.0532481024625497,1.41391825351106,0.157385905781853,"term","201"
"Great Blue Heron","year",0.0674629719255472,0.0353374430285223,1.90910734178178,0.0562482458425911,"term","202"
"Great Blue Heron","year",-0.143608334668499,0.138684288340039,-1.03550543747528,0.300432928403483,"term","203"
"Great Blue Heron","year",-0.0412767261685595,0.0206093925141992,-2.00281139485898,0.0451975363286436,"term","204"
"Great Blue Heron","year",-0.0303931433331156,0.0602421840687455,-0.504515960085916,0.613898849606444,"term","205"
"Great Blue Heron","year",0.284186826470896,0.209732378258913,1.35499739634893,0.175418386566133,"term","206"
"Great Blue Heron","year",-0.0222292989646493,0.0635178140204221,-0.349969521266934,0.726361571471501,"term","207"
"Great Blue Heron","year",-0.0142326179721776,0.0457018112110318,-0.311423499310725,0.755478691624737,"term","208"
"Great Blue Heron","year",0.405226257763858,0.409177967843227,0.990342319504153,0.322006828206166,"term","301"
"Great Blue Heron","year",0.0351410704966447,0.0179628772257259,1.95631635483856,0.0504278987470798,"term","302"
"Great Blue Heron","year",0.126653390968849,0.0792354443279499,1.59844362637305,0.109944282033534,"term","303"
"Great Blue Heron","year",-0.00347866562276655,0.058987035437063,-0.0589733930005376,0.952973300526625,"term","304"
"Great Blue Heron","year",0.0996974024971157,0.0583044338335561,1.70994546970005,0.0872759571667617,"term","305"
"Great Blue Heron","year",-0.00626801583723014,0.0369103156460999,-0.169817454213303,0.865153699825436,"term","306"
"Great Blue Heron","year",0.0224685779571368,0.054995485375743,0.408553134927818,0.682867629198708,"term","307"
"Great Blue Heron","year",-0.0413107334800797,0.0564914570289133,-0.731273995268633,0.464611811069951,"term","308"
"Great Blue Heron","year",0.0218126985908501,0.0328834346470527,0.663333949904322,0.507116697750085,"term","309"
"Great Blue Heron","year",-0.00788552864911181,0.0580266167204036,-0.135895027054697,0.891904266841694,"term","310"
"Great Blue Heron","year",0.128259773910956,0.0865145885587398,1.4825219196861,0.138201475592577,"term","311"
"Great Blue Heron","year",0.0989850756060188,0.0405957722158569,2.43830995699978,0.0147561153366313,"term","312"
"Great Blue Heron","year",0.0402663761675923,0.0467495378929969,0.861321373053063,0.389061067372909,"term","313"
"Great Blue Heron","year",0.0332081721737213,0.0213549406937126,1.55505803785719,0.119932247534408,"term","314"
"Great Crested Flycatcher","year",0.0184009940636254,0.0212596059805988,0.865537869347999,0.386743640126624,"term","101"
"Great Crested Flycatcher","year",-0.0271291413926641,0.0280539744152651,-0.967033796747967,0.333527138753485,"term","102"
"Great Crested Flycatcher","year",-0.0954273416522507,0.0349311664123541,-2.73186816969561,0.00629763342595844,"term","103"
"Great Crested Flycatcher","year",0.112695096796208,0.0250639433466139,4.49630352405948,0.00000691450128151354,"term","104"
"Great Crested Flycatcher","year",0.0301652644063298,0.0189562774359078,1.5913073918822,0.111540414082382,"term","105"
"Great Crested Flycatcher","year",0.00422749507273302,0.026170476988333,0.161536798684169,0.871670630756768,"term","106"
"Great Crested Flycatcher","year",0.053962018706457,0.02116421989811,2.54968144189789,0.0107821389363139,"term","107"
"Great Crested Flycatcher","year",-0.00137365341576352,0.0262078839541471,-0.0524137476404749,0.958199020141413,"term","108"
"Great Crested Flycatcher","year",0.0566638459064191,0.0313713289166802,1.80623033397513,0.0708823685701339,"term","109"
"Great Crested Flycatcher","year",0.0124592982218278,0.028113613564,0.44317669066143,0.657637937390903,"term","110"
"Great Crested Flycatcher","year",0.22663651500741,0.0684037426378704,3.31321805310017,0.00092229044267248,"term","111"
"Great Crested Flycatcher","year",0.0021854235777847,0.0209075961418553,0.10452773063708,0.916750562945697,"term","112"
"Great Crested Flycatcher","year",0.139221297112204,0.026884548255993,5.1784875009447,0.0000002236920584378,"term","201"
"Great Crested Flycatcher","year",0.0629881858292492,0.0322404913344387,1.95369807413469,0.0507369342018129,"term","202"
"Great Crested Flycatcher","year",-0.0331741384632671,0.0387377889371163,-0.856376664066171,0.391789468241327,"term","203"
"Great Crested Flycatcher","year",0.045794190707068,0.0265359892436575,1.72573896855997,0.0843943840399603,"term","204"
"Great Crested Flycatcher","year",-0.00699033720605712,0.0278803580931003,-0.250726234674405,0.802025776076426,"term","205"
"Great Crested Flycatcher","year",0.0411314509381703,0.0415312296010946,0.990374022951785,0.321991337667533,"term","206"
"Great Crested Flycatcher","year",0.05572754737618,0.0266239163843168,2.09313861160589,0.036336782814693,"term","207"
"Great Crested Flycatcher","year",0.0757517151824291,0.0223703828845481,3.38625027445342,0.000708547318775064,"term","208"
"Great Crested Flycatcher","year",0.0702849580020863,0.0247706896502557,2.83742435089452,0.00454791226090734,"term","301"
"Great Crested Flycatcher","year",0.0503810211233052,0.0231047274702778,2.1805503305813,0.0292166923088958,"term","302"
"Great Crested Flycatcher","year",-0.00905059972088213,0.0141147940811698,-0.641213727159951,0.521383832173315,"term","303"
"Great Crested Flycatcher","year",0.0210848836583142,0.0159585104663829,1.32123130806789,0.186424250144517,"term","304"
"Great Crested Flycatcher","year",0.0276405885121077,0.0114750546554469,2.40875441050623,0.0160070654034402,"term","305"
"Great Crested Flycatcher","year",0.0565050793754467,0.0259250504147766,2.17955523601375,0.0292904460343527,"term","306"
"Great Crested Flycatcher","year",0.0885642541492735,0.0342483605688449,2.58594141962634,0.00971134340268213,"term","307"
"Great Crested Flycatcher","year",0.111188674175259,0.0237715754208962,4.67737927363113,0.00000290564536070059,"term","308"
"Great Crested Flycatcher","year",-0.000592275942000763,0.0145881181826646,-0.0405998864681929,0.967614874668771,"term","309"
"Great Crested Flycatcher","year",0.0699855753705872,0.0233289126387617,2.9999501671717,0.00270023779936053,"term","310"
"Great Crested Flycatcher","year",0.0407097120282261,0.0257047227675611,1.58374445024558,0.113251885049293,"term","311"
"Great Crested Flycatcher","year",0.0679185315024697,0.0144732043777344,4.69270865869591,0.00000269611316337826,"term","312"
"Great Crested Flycatcher","year",0.133047860378192,0.0245598887109734,5.41728270612016,0.000000060511621707322,"term","313"
"Great Crested Flycatcher","year",0.051585429468043,0.0208140164436114,2.47839861219465,0.0131973612999811,"term","314"
"Hooded Warbler","year",-0.024884580756959,0.0529217744979582,-0.470214405942097,0.638201842819393,"term","101"
"Hooded Warbler","year",0.00000000000000101061606074969,5251.30961404383,0.000000000000000000192450290504097,1,"term","102"
"Hooded Warbler","year",0.0883672325423972,0.086534832998015,1.02117528261046,0.307171400719787,"term","103"
"Hooded Warbler","year",-0.136226020016986,0.0731024589933976,-1.86349435973542,0.0623927453516264,"term","104"
"Hooded Warbler","year",0.0312440222845467,0.0804800874691174,0.388220530905064,0.697852840904855,"term","105"
"Hooded Warbler","year",0.051003357794679,0.0579792794528319,0.879682505129646,0.379031329423422,"term","106"
"Hooded Warbler","year",0.131754898041447,0.17377695336902,0.75818395642869,0.448340864365909,"term","107"
"Hooded Warbler","year",0.0115545241960309,0.0621468966165563,0.185922786576486,0.852505312641214,"term","108"
"Hooded Warbler","year",0.0217404020247861,0.0265632307815018,0.818439677146718,0.413106173581786,"term","109"
"Hooded Warbler","year",0.0786853723257558,0.100503500833492,0.782911756040386,0.433678933486432,"term","110"
"Hooded Warbler","year",-0.00325586610695255,0.0700206333669985,-0.0464986668984785,0.962912796599714,"term","111"
"Hooded Warbler","year",0.00000000000000101061606074969,5251.30961404383,0.000000000000000000192450290504097,1,"term","112"
"Hooded Warbler","year",0.0328169362337444,0.0348444034754334,0.941813690594002,0.346288034623708,"term","201"
"Hooded Warbler","year",0.065593506278947,0.046656279777077,1.40588805177678,0.15975736981937,"term","202"
"Hooded Warbler","year",-0.1139270333262,0.10512308008144,-1.08374900390989,0.278476101598612,"term","203"
"Hooded Warbler","year",-0.184742616019224,0.167476021525824,-1.10309890536024,0.269984216166647,"term","204"
"Hooded Warbler","year",0.0124378861467861,0.15791764811559,0.0787618502124732,0.937222048862625,"term","205"
"Hooded Warbler","year",0.00000000000000175207597004398,6362.75232283605,0.000000000000000000275364477689277,1,"term","206"
"Hooded Warbler","year",-0.161975988773225,0.0696276964235964,-2.32631549071804,0.0200017262348704,"term","207"
"Hooded Warbler","year",0.0447538503200189,0.0918745861816427,0.487118932231567,0.626174050572755,"term","208"
"Hooded Warbler","year",0.0388117306932924,0.0144039192348063,2.69452570932957,0.00704888884338055,"term","301"
"Hooded Warbler","year",0.0771234670072192,0.0272886174795114,2.82621378914209,0.00471018157814165,"term","302"
"Hooded Warbler","year",-0.0359160667500323,0.0658060666490747,-0.545786560098822,0.585212662813826,"term","303"
"Hooded Warbler","year",-0.0698557884611609,0.0488792007593896,-1.42915161000749,0.152960662457287,"term","304"
"Hooded Warbler","year",0.031603807432881,0.146541788049807,0.215664131395336,0.829249562245745,"term","305"
"Hooded Warbler","year",0.00000000000000190195699731717,5814.84539583789,0.000000000000000000327086425836625,1,"term","306"
"Hooded Warbler","year",0.0236357043649542,0.0159845682007028,1.47865766958378,0.139231831166047,"term","307"
"Hooded Warbler","year",0.0980495311434411,0.0412261636427819,2.37833265285183,0.0173911289036733,"term","308"
"Hooded Warbler","year",0.00366977479012845,0.0229833301660879,0.159671151378368,0.873140127163154,"term","309"
"Hooded Warbler","year",0.0922133768350561,0.0409729988440912,2.25058891066145,0.0244115864301753,"term","310"
"Hooded Warbler","year",0.0150058856734487,0.039274385629454,0.382078177238116,0.702403378133134,"term","311"
"Hooded Warbler","year",0.177104880457166,0.145414356604758,1.21793256589199,0.223249599544499,"term","312"
"Hooded Warbler","year",0.000000000000000643567173170169,5583.2925038682,0.000000000000000000115266605273554,1,"term","313"
"Hooded Warbler","year",0.000688740771703189,0.04837155964054,0.0142385479571339,0.988639666276621,"term","314"
"House Finch","year",-0.00412160965248367,0.0165789271878156,-0.24860532927081,0.803666085742761,"term","101"
"House Finch","year",-0.140034941212112,0.063640204258957,-2.20041627525737,0.0277773741570676,"term","102"
"House Finch","year",-0.215842980108049,0.0431383276694253,-5.00350828993841,0.000000562962439459791,"term","103"
"House Finch","year",0.0400661909295737,0.0150262571748937,2.66641189906675,0.007666569764043,"term","104"
"House Finch","year",-0.0282298518600028,0.0162287715316972,-1.73949407106173,0.0819478942132717,"term","105"
"House Finch","year",0.00899060915088239,0.0141273098878458,0.636399231152798,0.524516241887616,"term","106"
"House Finch","year",-0.0792838819610396,0.0199317092036463,-3.97777637386639,0.0000695627469420602,"term","107"
"House Finch","year",-0.0996666938518332,0.0348995149091197,-2.85581888778027,0.00429259920648988,"term","108"
"House Finch","year",-0.0303393466555916,0.0150890763700301,-2.01068282190231,0.0443589696197756,"term","109"
"House Finch","year",-0.0555244813712447,0.0139933596396278,-3.96791641186758,0.0000725037535135593,"term","110"
"House Finch","year",0.00403834531521785,0.0347412549388074,0.116240628679963,0.90746183795027,"term","111"
"House Finch","year",-0.00234535034920575,0.0108296341721863,-0.216567827861564,0.828545160332217,"term","112"
"House Finch","year",0.199212111472512,0.0412968593455116,4.82390464141104,0.00000140774740934298,"term","201"
"House Finch","year",0.051474213955943,0.0246344125481969,2.08952471893675,0.036660515195144,"term","202"
"House Finch","year",-0.032036451652385,0.0113124336475439,-2.83196813793825,0.00462624582768702,"term","203"
"House Finch","year",-0.0323431642737479,0.0221586098541721,-1.4596206389571,0.144394363771283,"term","204"
"House Finch","year",0.0119118502419082,0.0102561341279182,1.16143666739721,0.245464364681762,"term","205"
"House Finch","year",0.00491212348566512,0.0138819094153006,0.353850708768564,0.723450768737247,"term","206"
"House Finch","year",0.101213662981709,0.0354647685883505,2.85392142710769,0.00431832102742349,"term","207"
"House Finch","year",0.0764103964854468,0.0165065167946431,4.62910482181466,0.00000367249845565284,"term","208"
"House Finch","year",-0.18039122582452,0.0322769706274849,-5.5888524331001,0.0000000228575085485818,"term","301"
"House Finch","year",0.0292659233027835,0.0197197816850045,1.48408961976684,0.137785146650235,"term","302"
"House Finch","year",-0.091367950394821,0.0404182337183268,-2.26056267157939,0.0237863514606997,"term","303"
"House Finch","year",0.19118040207773,0.07661032330539,2.49549138848601,0.0125782808323342,"term","304"
"House Finch","year",0.000828162753999383,0.0182006179377946,0.0455019031128419,0.963707258006789,"term","305"
"House Finch","year",0.0419908815481661,0.036055789544519,1.16460857128975,0.244177472702054,"term","306"
"House Finch","year",0.0624790238910761,0.0273998160479793,2.28027165516988,0.0225915818232692,"term","307"
"House Finch","year",-0.0133534121398761,0.0333006531963411,-0.40099550183428,0.688423435666487,"term","308"
"House Finch","year",-0.11838067003458,0.025019638277232,-4.73151005313722,0.00000222855778711457,"term","309"
"House Finch","year",-0.11004473702494,0.0296698918167784,-3.70896994517214,0.000208104125501858,"term","310"
"House Finch","year",0.106253918458186,0.0398187744040716,2.66843769172668,0.00762049116959903,"term","311"
"House Finch","year",0.0299238820305715,0.0286532954785184,1.04434347012565,0.296326507681051,"term","312"
"House Finch","year",0.0200482735091164,0.0118243514082223,1.69550724745676,0.0899792365719681,"term","313"
"House Finch","year",0.0227439511917694,0.0150783676624387,1.50838285024885,0.131456569695331,"term","314"
"Indigo Bunting","year",0.0265341989047574,0.00742019697261649,3.57594266064354,0.000348968140418293,"term","101"
"Indigo Bunting","year",-0.100032444534706,0.0135296508499983,-7.39357176646714,0.000000000000142936245025472,"term","102"
"Indigo Bunting","year",-0.0342057986785745,0.0111394632472298,-3.07068643429303,0.00213567308371272,"term","103"
"Indigo Bunting","year",-0.0473103621193762,0.0126094683191188,-3.75197121100204,0.000175449615451947,"term","104"
"Indigo Bunting","year",-0.0087301523958358,0.00733367948783062,-1.19041913548615,0.233881695697698,"term","105"
"Indigo Bunting","year",-0.0787704514986087,0.0156388335475489,-5.03684953606751,0.000000473256499391801,"term","106"
"Indigo Bunting","year",-0.00295235186931301,0.00703129926486481,-0.419887101672066,0.67456793074172,"term","107"
"Indigo Bunting","year",-0.0806147418747137,0.0149687603241234,-5.38553227716502,0.0000000722305708764521,"term","108"
"Indigo Bunting","year",-0.0490823284055128,0.0122856785544543,-3.99508486144769,0.0000646710842634809,"term","109"
"Indigo Bunting","year",-0.0709639226405518,0.0108158561495905,-6.56110081893414,0.0000000000534119915908546,"term","110"
"Indigo Bunting","year",-0.0343389320278654,0.0149255896856456,-2.30067506551451,0.021410004509005,"term","111"
"Indigo Bunting","year",-0.0380797151225202,0.0181576686255543,-2.09716984640465,0.0359785427510195,"term","112"
"Indigo Bunting","year",-0.0168718937128932,0.00952037711737179,-1.77218754098587,0.0763634310861376,"term","201"
"Indigo Bunting","year",-0.0110526174013585,0.0118787177559347,-0.930455426961932,0.352135332066513,"term","202"
"Indigo Bunting","year",-0.0441590440393896,0.0360770365766792,-1.22402082403671,0.220944372016042,"term","203"
"Indigo Bunting","year",-0.0144445554444155,0.0110913395781033,-1.30232740082472,0.192804488617681,"term","204"
"Indigo Bunting","year",-0.145478941396715,0.03540200905465,-4.10934139845396,0.0000396789115651578,"term","205"
"Indigo Bunting","year",-0.0885578304373651,0.0246408016802228,-3.59395086193333,0.000325701287993909,"term","206"
"Indigo Bunting","year",-0.0468077742109032,0.0131985140832582,-3.54644272193316,0.000390469615076648,"term","207"
"Indigo Bunting","year",-0.0227336081188038,0.0131554187894113,-1.72807939319285,0.0839739914136306,"term","208"
"Indigo Bunting","year",-0.0343765401319891,0.012787923565704,-2.68820344095455,0.00718376145970529,"term","301"
"Indigo Bunting","year",-0.041195721422776,0.00984426625954106,-4.1847427057196,0.0000285489276716021,"term","302"
"Indigo Bunting","year",-0.0262161955451078,0.00930184997751861,-2.81838511784957,0.00482658796597059,"term","303"
"Indigo Bunting","year",-0.0238983550676934,0.00917523619501149,-2.60465829541116,0.0091965927910489,"term","304"
"Indigo Bunting","year",-0.0157035051409111,0.00756772391264457,-2.0750631659108,0.0379806809459581,"term","305"
"Indigo Bunting","year",-0.00612052424446262,0.00721403871671069,-0.848418546782257,0.396204917281532,"term","306"
"Indigo Bunting","year",-0.0102454011499175,0.00707661489937293,-1.4477827740528,0.147677811824312,"term","307"
"Indigo Bunting","year",-0.0376692403937831,0.0100728718358417,-3.73967236034385,0.000184260267459494,"term","308"
"Indigo Bunting","year",-0.0612469960134105,0.0138700834903196,-4.41576260562217,0.0000100654501236564,"term","309"
"Indigo Bunting","year",-0.0165609113677988,0.0118588435951662,-1.39650305992308,0.162563059802174,"term","310"
"Indigo Bunting","year",-0.0227823803324586,0.00961304054409937,-2.36994530793306,0.0177907167293647,"term","311"
"Indigo Bunting","year",-0.00632535036068876,0.0093365188031169,-0.67748488425655,0.498098357455452,"term","312"
"Indigo Bunting","year",-0.0483209547024904,0.0105580045500291,-4.57671281287308,0.0000047233918159562,"term","313"
"Indigo Bunting","year",-0.0575962505545463,0.0163344548532157,-3.5260589393473,0.000421793087674372,"term","314"
"Killdeer","year",0.00160260704509447,0.0231134370730999,0.0693365958522732,0.944721696541244,"term","101"
"Killdeer","year",-0.0310779671199964,0.0629534467625028,-0.493665854980754,0.621542183366761,"term","102"
"Killdeer","year",-0.0411617993928134,0.0452207510840243,-0.910241391531313,0.36269521964547,"term","103"
"Killdeer","year",-0.0638439992488663,0.0842546717655606,-0.757750257772208,0.448600505786966,"term","104"
"Killdeer","year",-0.0382384199972058,0.0177733964084606,-2.15144135191872,0.0314413802373767,"term","105"
"Killdeer","year",0.0393889625724784,0.0701385063680981,0.561588271722794,0.57439657302763,"term","106"
"Killdeer","year",-0.121311692675079,0.0249750510914137,-4.85731509541479,0.00000118988164118606,"term","107"
"Killdeer","year",-19.8790165291961,12575.4654816613,-0.00158077778975143,0.99873872233279,"term","108"
"Killdeer","year",-0.0337692838811813,0.0694493891163749,-0.486243065789892,0.626794840684834,"term","109"
"Killdeer","year",-0.0171637568272565,0.0337018098672343,-0.509282940437673,0.610553913902144,"term","110"
"Killdeer","year",21.0934881315904,10321.8924562836,0.00204356790394084,0.998369469855389,"term","111"
"Killdeer","year",-0.0707468815443943,0.0747314299951415,-0.946681758250761,0.343800968552548,"term","112"
"Killdeer","year",0.0376929980235566,0.0462842006795161,0.814381526961062,0.415426418001483,"term","201"
"Killdeer","year",0.0346481836872158,0.0598184885465147,0.579221985193983,0.562439398115648,"term","202"
"Killdeer","year",-0.116707726544167,0.0916335362330676,-1.273635519722,0.202792617936498,"term","203"
"Killdeer","year",-0.067549634794336,0.0470930861932236,-1.43438538976144,0.151462314633214,"term","204"
"Killdeer","year",0.00000000000000175207597004398,6362.75232283605,0.000000000000000000275364477689277,1,"term","205"
"Killdeer","year",0.127625558861464,0.0485915712902316,2.62649581959744,0.00862690521596469,"term","206"
"Killdeer","year",-0.0566524291770683,0.0571784138432418,-0.990800992353241,0.321782764648032,"term","207"
"Killdeer","year",-0.0155380290478418,0.0378937283994967,-0.410042234008523,0.681774966493174,"term","208"
"Killdeer","year",0.0174421220088201,0.034199634363364,0.510009020081946,0.610045142486674,"term","301"
"Killdeer","year",0.0535986547294821,0.0672735302904472,0.796727249158398,0.425609454774544,"term","302"
"Killdeer","year",-0.18059972784696,0.054045045228725,-3.34165189579618,0.000832814347024466,"term","303"
"Killdeer","year",-0.175268362259732,0.0777593030424629,-2.25398576635931,0.0241970634286532,"term","304"
"Killdeer","year",0.0339095198996517,0.0277531335300802,1.22182671239264,0.22177316466416,"term","305"
"Killdeer","year",0.0327573770522386,0.0234886604332612,1.39460388323603,0.163135323441086,"term","306"
"Killdeer","year",-0.0316038074328675,0.0846059700870572,-0.373541103545625,0.708745759272817,"term","307"
"Killdeer","year",0.025249456289058,0.0263687339507367,0.957552847862559,0.338288285516382,"term","308"
"Killdeer","year",-0.109200449686571,0.0734054309672235,-1.4876344740123,0.136847316748496,"term","309"
"Killdeer","year",-0.185596506812761,0.088608620461796,-2.09456490627548,0.0362096875958376,"term","310"
"Killdeer","year",-0.139588470583903,0.0931411950855487,-1.49867596669436,0.133957714462583,"term","311"
