"ID","NLCD Land Cover Class","route","stop_num"
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Evergreen Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Mixed Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
605,"Deciduous Forest","orng-09",5
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Grassland/Herbaceous","orng-09",6
606,"Grassland/Herbaceous","orng-09",6
606,"Grassland/Herbaceous","orng-09",6
606,"Grassland/Herbaceous","orng-09",6
606,"Grassland/Herbaceous","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Grassland/Herbaceous","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Barren Land","orng-09",6
606,"Open Water","orng-09",6
606,"Grassland/Herbaceous","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Grassland/Herbaceous","orng-09",6
606,"Grassland/Herbaceous","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Shrub/Scrub","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Low Intensity","orng-09",6
606,"Developed, Low Intensity","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Low Intensity","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Low Intensity","orng-09",6
606,"Developed, Low Intensity","orng-09",6
606,"Developed, Low Intensity","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Low Intensity","orng-09",6
606,"Developed, Low Intensity","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Low Intensity","orng-09",6
606,"Developed, Low Intensity","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Low Intensity","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Developed, Low Intensity","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Open Water","orng-09",6
606,"Open Water","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Open Water","orng-09",6
606,"Open Water","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Pasture/Hay","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Low Intensity","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Developed, Open Space","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Mixed Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Deciduous Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
606,"Evergreen Forest","orng-09",6
607,"Mixed Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Pasture/Hay","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Developed, Open Space","orng-09",7
607,"Evergreen Forest","orng-09",7
607,"Mixed Forest","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Deciduous Forest","orng-09",7
607,"Pasture/Hay","orng-09",7
