ID,route,stop_num,year,nlcd_code,count,numpix,percent,class,ijbg_class,description,color
33,cthm-02,13,2025,71,5,558,0.896057348,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
33,cthm-02,13,2025,81,6,558,1.075268817,planted,pasture,Pasture/Hay,#DBD83D
33,cthm-02,13,2025,90,53,558,9.498207885,wetlands,wetlands,Woody Wetlands,#BAD8EA
34,cthm-02,14,2025,21,50,557,8.976660682,developed,developed,"Developed, Open Space",#DDC9C9
34,cthm-02,14,2025,22,24,557,4.308797127,developed,developed,"Developed, Low Intensity",#D89382
34,cthm-02,14,2025,41,47,557,8.438061041,forest,deciduous forest,Deciduous Forest,#68AA63
34,cthm-02,14,2025,42,148,557,26.57091562,forest,evergreen forest,Evergreen Forest,#1C6330
34,cthm-02,14,2025,43,122,557,21.90305206,forest,mixed forest,Mixed Forest,#B5C98E
34,cthm-02,14,2025,90,164,557,29.44344704,wetlands,wetlands,Woody Wetlands,#BAD8EA
34,cthm-02,14,2025,95,2,557,0.359066427,wetlands,wetlands,Emergent Herbaceous Wetlands,#70A3BA
35,cthm-02,15,2025,21,83,561,14.79500891,developed,developed,"Developed, Open Space",#DDC9C9
35,cthm-02,15,2025,22,87,561,15.50802139,developed,developed,"Developed, Low Intensity",#D89382
35,cthm-02,15,2025,23,26,561,4.634581105,developed,developed,"Developed, Medium Intensity",#ED0000
35,cthm-02,15,2025,41,83,561,14.79500891,forest,deciduous forest,Deciduous Forest,#68AA63
35,cthm-02,15,2025,42,132,561,23.52941176,forest,evergreen forest,Evergreen Forest,#1C6330
35,cthm-02,15,2025,43,42,561,7.486631016,forest,mixed forest,Mixed Forest,#B5C98E
35,cthm-02,15,2025,52,26,561,4.634581105,shrubland,shrubland,Scrub/Shrub,#CCBA7C
35,cthm-02,15,2025,71,59,561,10.51693405,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
35,cthm-02,15,2025,90,23,561,4.099821747,wetlands,wetlands,Woody Wetlands,#BAD8EA
36,cthm-02,16,2025,21,48,561,8.556149733,developed,developed,"Developed, Open Space",#DDC9C9
36,cthm-02,16,2025,22,51,561,9.090909091,developed,developed,"Developed, Low Intensity",#D89382
36,cthm-02,16,2025,23,21,561,3.743315508,developed,developed,"Developed, Medium Intensity",#ED0000
36,cthm-02,16,2025,41,294,561,52.40641711,forest,deciduous forest,Deciduous Forest,#68AA63
36,cthm-02,16,2025,43,76,561,13.54723708,forest,mixed forest,Mixed Forest,#B5C98E
36,cthm-02,16,2025,52,6,561,1.069518717,shrubland,shrubland,Scrub/Shrub,#CCBA7C
36,cthm-02,16,2025,71,57,561,10.16042781,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
36,cthm-02,16,2025,81,4,561,0.713012478,planted,pasture,Pasture/Hay,#DBD83D
36,cthm-02,16,2025,82,4,561,0.713012478,planted,cultivated crops,Cultivated Crops,#AA7028
37,cthm-02,17,2025,21,125,560,22.32142857,developed,developed,"Developed, Open Space",#DDC9C9
37,cthm-02,17,2025,22,12,560,2.142857143,developed,developed,"Developed, Low Intensity",#D89382
37,cthm-02,17,2025,41,315,560,56.25,forest,deciduous forest,Deciduous Forest,#68AA63
37,cthm-02,17,2025,42,9,560,1.607142857,forest,evergreen forest,Evergreen Forest,#1C6330
37,cthm-02,17,2025,43,88,560,15.71428571,forest,mixed forest,Mixed Forest,#B5C98E
37,cthm-02,17,2025,52,1,560,0.178571429,shrubland,shrubland,Scrub/Shrub,#CCBA7C
37,cthm-02,17,2025,71,1,560,0.178571429,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
37,cthm-02,17,2025,81,9,560,1.607142857,planted,pasture,Pasture/Hay,#DBD83D
38,cthm-02,18,2025,21,44,560,7.857142857,developed,developed,"Developed, Open Space",#DDC9C9
38,cthm-02,18,2025,22,27,560,4.821428571,developed,developed,"Developed, Low Intensity",#D89382
38,cthm-02,18,2025,23,9,560,1.607142857,developed,developed,"Developed, Medium Intensity",#ED0000
38,cthm-02,18,2025,24,2,560,0.357142857,developed,developed,"Developed, High Intensity",#AA0000
38,cthm-02,18,2025,41,266,560,47.5,forest,deciduous forest,Deciduous Forest,#68AA63
38,cthm-02,18,2025,42,62,560,11.07142857,forest,evergreen forest,Evergreen Forest,#1C6330
38,cthm-02,18,2025,43,86,560,15.35714286,forest,mixed forest,Mixed Forest,#B5C98E
38,cthm-02,18,2025,52,12,560,2.142857143,shrubland,shrubland,Scrub/Shrub,#CCBA7C
38,cthm-02,18,2025,81,52,560,9.285714286,planted,pasture,Pasture/Hay,#DBD83D
39,cthm-02,19,2025,21,151,556,27.15827338,developed,developed,"Developed, Open Space",#DDC9C9
39,cthm-02,19,2025,22,36,556,6.474820144,developed,developed,"Developed, Low Intensity",#D89382
39,cthm-02,19,2025,23,1,556,0.179856115,developed,developed,"Developed, Medium Intensity",#ED0000
39,cthm-02,19,2025,41,92,556,16.54676259,forest,deciduous forest,Deciduous Forest,#68AA63
39,cthm-02,19,2025,42,102,556,18.34532374,forest,evergreen forest,Evergreen Forest,#1C6330
39,cthm-02,19,2025,43,154,556,27.69784173,forest,mixed forest,Mixed Forest,#B5C98E
39,cthm-02,19,2025,81,20,556,3.597122302,planted,pasture,Pasture/Hay,#DBD83D
40,cthm-02,20,2025,21,51,561,9.090909091,developed,developed,"Developed, Open Space",#DDC9C9
40,cthm-02,20,2025,22,25,561,4.456327986,developed,developed,"Developed, Low Intensity",#D89382
40,cthm-02,20,2025,23,16,561,2.852049911,developed,developed,"Developed, Medium Intensity",#ED0000
40,cthm-02,20,2025,24,6,561,1.069518717,developed,developed,"Developed, High Intensity",#AA0000
40,cthm-02,20,2025,41,103,561,18.3600713,forest,deciduous forest,Deciduous Forest,#68AA63
40,cthm-02,20,2025,42,1,561,0.178253119,forest,evergreen forest,Evergreen Forest,#1C6330
40,cthm-02,20,2025,43,67,561,11.942959,forest,mixed forest,Mixed Forest,#B5C98E
40,cthm-02,20,2025,81,292,561,52.04991087,planted,pasture,Pasture/Hay,#DBD83D
41,cthm-03,1,2025,11,2,554,0.36101083,water,water,Open Water,#476BA0
41,cthm-03,1,2025,21,71,554,12.81588448,developed,developed,"Developed, Open Space",#DDC9C9
41,cthm-03,1,2025,22,34,554,6.137184116,developed,developed,"Developed, Low Intensity",#D89382
41,cthm-03,1,2025,23,1,554,0.180505415,developed,developed,"Developed, Medium Intensity",#ED0000
41,cthm-03,1,2025,41,62,554,11.19133574,forest,deciduous forest,Deciduous Forest,#68AA63
41,cthm-03,1,2025,42,134,554,24.18772563,forest,evergreen forest,Evergreen Forest,#1C6330
41,cthm-03,1,2025,43,195,554,35.19855596,forest,mixed forest,Mixed Forest,#B5C98E
41,cthm-03,1,2025,52,4,554,0.722021661,shrubland,shrubland,Scrub/Shrub,#CCBA7C
41,cthm-03,1,2025,71,31,554,5.59566787,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
41,cthm-03,1,2025,81,20,554,3.610108303,planted,pasture,Pasture/Hay,#DBD83D
42,cthm-03,2,2025,11,9,561,1.604278075,water,water,Open Water,#476BA0
42,cthm-03,2,2025,21,77,561,13.7254902,developed,developed,"Developed, Open Space",#DDC9C9
42,cthm-03,2,2025,22,39,561,6.951871658,developed,developed,"Developed, Low Intensity",#D89382
42,cthm-03,2,2025,23,1,561,0.178253119,developed,developed,"Developed, Medium Intensity",#ED0000
42,cthm-03,2,2025,41,4,561,0.713012478,forest,deciduous forest,Deciduous Forest,#68AA63
42,cthm-03,2,2025,42,290,561,51.69340463,forest,evergreen forest,Evergreen Forest,#1C6330
42,cthm-03,2,2025,43,45,561,8.021390374,forest,mixed forest,Mixed Forest,#B5C98E
42,cthm-03,2,2025,52,1,561,0.178253119,shrubland,shrubland,Scrub/Shrub,#CCBA7C
42,cthm-03,2,2025,71,12,561,2.139037433,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
42,cthm-03,2,2025,81,83,561,14.79500891,planted,pasture,Pasture/Hay,#DBD83D
43,cthm-03,3,2025,11,4,556,0.71942446,water,water,Open Water,#476BA0
43,cthm-03,3,2025,21,104,556,18.70503597,developed,developed,"Developed, Open Space",#DDC9C9
43,cthm-03,3,2025,22,140,556,25.17985612,developed,developed,"Developed, Low Intensity",#D89382
43,cthm-03,3,2025,23,15,556,2.697841727,developed,developed,"Developed, Medium Intensity",#ED0000
43,cthm-03,3,2025,41,9,556,1.618705036,forest,deciduous forest,Deciduous Forest,#68AA63
43,cthm-03,3,2025,42,154,556,27.69784173,forest,evergreen forest,Evergreen Forest,#1C6330
43,cthm-03,3,2025,43,30,556,5.395683453,forest,mixed forest,Mixed Forest,#B5C98E
43,cthm-03,3,2025,52,2,556,0.35971223,shrubland,shrubland,Scrub/Shrub,#CCBA7C
43,cthm-03,3,2025,71,44,556,7.913669065,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
43,cthm-03,3,2025,81,46,556,8.273381295,planted,pasture,Pasture/Hay,#DBD83D
43,cthm-03,3,2025,90,8,556,1.438848921,wetlands,wetlands,Woody Wetlands,#BAD8EA
44,cthm-03,4,2025,21,79,555,14.23423423,developed,developed,"Developed, Open Space",#DDC9C9
44,cthm-03,4,2025,22,81,555,14.59459459,developed,developed,"Developed, Low Intensity",#D89382
44,cthm-03,4,2025,23,10,555,1.801801802,developed,developed,"Developed, Medium Intensity",#ED0000
44,cthm-03,4,2025,42,296,555,53.33333333,forest,evergreen forest,Evergreen Forest,#1C6330
44,cthm-03,4,2025,43,26,555,4.684684685,forest,mixed forest,Mixed Forest,#B5C98E
44,cthm-03,4,2025,71,43,555,7.747747748,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
44,cthm-03,4,2025,81,20,555,3.603603604,planted,pasture,Pasture/Hay,#DBD83D
45,cthm-03,5,2025,11,1,556,0.179856115,water,water,Open Water,#476BA0
45,cthm-03,5,2025,21,35,556,6.294964029,developed,developed,"Developed, Open Space",#DDC9C9
45,cthm-03,5,2025,22,115,556,20.68345324,developed,developed,"Developed, Low Intensity",#D89382
45,cthm-03,5,2025,23,36,556,6.474820144,developed,developed,"Developed, Medium Intensity",#ED0000
45,cthm-03,5,2025,24,15,556,2.697841727,developed,developed,"Developed, High Intensity",#AA0000
45,cthm-03,5,2025,41,4,556,0.71942446,forest,deciduous forest,Deciduous Forest,#68AA63
45,cthm-03,5,2025,42,233,556,41.90647482,forest,evergreen forest,Evergreen Forest,#1C6330
45,cthm-03,5,2025,43,28,556,5.035971223,forest,mixed forest,Mixed Forest,#B5C98E
45,cthm-03,5,2025,52,5,556,0.899280576,shrubland,shrubland,Scrub/Shrub,#CCBA7C
45,cthm-03,5,2025,71,33,556,5.935251799,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
45,cthm-03,5,2025,81,51,556,9.172661871,planted,pasture,Pasture/Hay,#DBD83D
46,cthm-03,6,2025,21,22,553,3.978300181,developed,developed,"Developed, Open Space",#DDC9C9
46,cthm-03,6,2025,22,65,553,11.75406872,developed,developed,"Developed, Low Intensity",#D89382
46,cthm-03,6,2025,41,28,553,5.063291139,forest,deciduous forest,Deciduous Forest,#68AA63
46,cthm-03,6,2025,42,362,553,65.46112116,forest,evergreen forest,Evergreen Forest,#1C6330
46,cthm-03,6,2025,43,43,553,7.775768535,forest,mixed forest,Mixed Forest,#B5C98E
46,cthm-03,6,2025,52,2,553,0.361663653,shrubland,shrubland,Scrub/Shrub,#CCBA7C
46,cthm-03,6,2025,71,31,553,5.605786618,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
47,cthm-03,7,2025,21,59,558,10.5734767,developed,developed,"Developed, Open Space",#DDC9C9
47,cthm-03,7,2025,22,170,558,30.46594982,developed,developed,"Developed, Low Intensity",#D89382
47,cthm-03,7,2025,23,107,558,19.17562724,developed,developed,"Developed, Medium Intensity",#ED0000
47,cthm-03,7,2025,24,56,558,10.03584229,developed,developed,"Developed, High Intensity",#AA0000
47,cthm-03,7,2025,42,129,558,23.11827957,forest,evergreen forest,Evergreen Forest,#1C6330
47,cthm-03,7,2025,43,25,558,4.480286738,forest,mixed forest,Mixed Forest,#B5C98E
47,cthm-03,7,2025,71,12,558,2.150537634,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
48,cthm-03,8,2025,21,34,558,6.093189964,developed,developed,"Developed, Open Space",#DDC9C9
48,cthm-03,8,2025,22,79,558,14.15770609,developed,developed,"Developed, Low Intensity",#D89382
48,cthm-03,8,2025,23,43,558,7.70609319,developed,developed,"Developed, Medium Intensity",#ED0000
48,cthm-03,8,2025,24,25,558,4.480286738,developed,developed,"Developed, High Intensity",#AA0000
48,cthm-03,8,2025,NA,62,558,11.11111111,NA,NA,Barren Land,NA
48,cthm-03,8,2025,42,210,558,37.6344086,forest,evergreen forest,Evergreen Forest,#1C6330
48,cthm-03,8,2025,43,12,558,2.150537634,forest,mixed forest,Mixed Forest,#B5C98E
48,cthm-03,8,2025,71,71,558,12.72401434,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
48,cthm-03,8,2025,81,16,558,2.867383513,planted,pasture,Pasture/Hay,#DBD83D
48,cthm-03,8,2025,90,6,558,1.075268817,wetlands,wetlands,Woody Wetlands,#BAD8EA
49,cthm-03,9,2025,11,5,553,0.904159132,water,water,Open Water,#476BA0
49,cthm-03,9,2025,21,37,553,6.690777577,developed,developed,"Developed, Open Space",#DDC9C9
49,cthm-03,9,2025,22,33,553,5.967450271,developed,developed,"Developed, Low Intensity",#D89382
49,cthm-03,9,2025,23,6,553,1.084990958,developed,developed,"Developed, Medium Intensity",#ED0000
49,cthm-03,9,2025,NA,25,553,4.52079566,NA,NA,Barren Land,NA
49,cthm-03,9,2025,42,242,553,43.76130199,forest,evergreen forest,Evergreen Forest,#1C6330
49,cthm-03,9,2025,43,39,553,7.05244123,forest,mixed forest,Mixed Forest,#B5C98E
49,cthm-03,9,2025,52,11,553,1.98915009,shrubland,shrubland,Scrub/Shrub,#CCBA7C
49,cthm-03,9,2025,71,117,553,21.15732369,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
49,cthm-03,9,2025,90,38,553,6.871609403,wetlands,wetlands,Woody Wetlands,#BAD8EA
50,cthm-03,10,2025,11,1,560,0.178571429,water,water,Open Water,#476BA0
50,cthm-03,10,2025,21,43,560,7.678571429,developed,developed,"Developed, Open Space",#DDC9C9
50,cthm-03,10,2025,22,22,560,3.928571429,developed,developed,"Developed, Low Intensity",#D89382
50,cthm-03,10,2025,41,19,560,3.392857143,forest,deciduous forest,Deciduous Forest,#68AA63
50,cthm-03,10,2025,42,343,560,61.25,forest,evergreen forest,Evergreen Forest,#1C6330
50,cthm-03,10,2025,43,47,560,8.392857143,forest,mixed forest,Mixed Forest,#B5C98E
50,cthm-03,10,2025,52,32,560,5.714285714,shrubland,shrubland,Scrub/Shrub,#CCBA7C
50,cthm-03,10,2025,71,3,560,0.535714286,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
50,cthm-03,10,2025,90,50,560,8.928571429,wetlands,wetlands,Woody Wetlands,#BAD8EA
51,cthm-03,11,2025,21,52,560,9.285714286,developed,developed,"Developed, Open Space",#DDC9C9
51,cthm-03,11,2025,22,34,560,6.071428571,developed,developed,"Developed, Low Intensity",#D89382
51,cthm-03,11,2025,23,24,560,4.285714286,developed,developed,"Developed, Medium Intensity",#ED0000
51,cthm-03,11,2025,NA,14,560,2.5,NA,NA,Barren Land,NA
51,cthm-03,11,2025,41,9,560,1.607142857,forest,deciduous forest,Deciduous Forest,#68AA63
51,cthm-03,11,2025,42,253,560,45.17857143,forest,evergreen forest,Evergreen Forest,#1C6330
51,cthm-03,11,2025,43,9,560,1.607142857,forest,mixed forest,Mixed Forest,#B5C98E
51,cthm-03,11,2025,52,35,560,6.25,shrubland,shrubland,Scrub/Shrub,#CCBA7C
51,cthm-03,11,2025,71,108,560,19.28571429,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
51,cthm-03,11,2025,90,22,560,3.928571429,wetlands,wetlands,Woody Wetlands,#BAD8EA
52,cthm-03,12,2025,21,11,559,1.967799642,developed,developed,"Developed, Open Space",#DDC9C9
52,cthm-03,12,2025,22,10,559,1.788908766,developed,developed,"Developed, Low Intensity",#D89382
52,cthm-03,12,2025,23,99,559,17.71019678,developed,developed,"Developed, Medium Intensity",#ED0000
52,cthm-03,12,2025,NA,45,559,8.050089445,NA,NA,Barren Land,NA
52,cthm-03,12,2025,42,106,559,18.96243292,forest,evergreen forest,Evergreen Forest,#1C6330
52,cthm-03,12,2025,71,288,559,51.52057245,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
53,cthm-03,13,2025,21,23,555,4.144144144,developed,developed,"Developed, Open Space",#DDC9C9
53,cthm-03,13,2025,22,26,555,4.684684685,developed,developed,"Developed, Low Intensity",#D89382
53,cthm-03,13,2025,23,5,555,0.900900901,developed,developed,"Developed, Medium Intensity",#ED0000
53,cthm-03,13,2025,NA,2,555,0.36036036,NA,NA,Barren Land,NA
53,cthm-03,13,2025,41,67,555,12.07207207,forest,deciduous forest,Deciduous Forest,#68AA63
53,cthm-03,13,2025,42,251,555,45.22522523,forest,evergreen forest,Evergreen Forest,#1C6330
53,cthm-03,13,2025,43,52,555,9.369369369,forest,mixed forest,Mixed Forest,#B5C98E
53,cthm-03,13,2025,52,34,555,6.126126126,shrubland,shrubland,Scrub/Shrub,#CCBA7C
53,cthm-03,13,2025,71,93,555,16.75675676,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
53,cthm-03,13,2025,90,2,555,0.36036036,wetlands,wetlands,Woody Wetlands,#BAD8EA
54,cthm-03,14,2025,21,34,553,6.148282098,developed,developed,"Developed, Open Space",#DDC9C9
54,cthm-03,14,2025,22,17,553,3.074141049,developed,developed,"Developed, Low Intensity",#D89382
54,cthm-03,14,2025,NA,34,553,6.148282098,NA,NA,Barren Land,NA
54,cthm-03,14,2025,41,1,553,0.180831826,forest,deciduous forest,Deciduous Forest,#68AA63
54,cthm-03,14,2025,42,314,553,56.78119349,forest,evergreen forest,Evergreen Forest,#1C6330
54,cthm-03,14,2025,43,26,553,4.701627486,forest,mixed forest,Mixed Forest,#B5C98E
54,cthm-03,14,2025,52,93,553,16.81735986,shrubland,shrubland,Scrub/Shrub,#CCBA7C
54,cthm-03,14,2025,71,32,553,5.786618445,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
54,cthm-03,14,2025,81,2,553,0.361663653,planted,pasture,Pasture/Hay,#DBD83D
55,cthm-03,15,2025,11,1,555,0.18018018,water,water,Open Water,#476BA0
55,cthm-03,15,2025,21,16,555,2.882882883,developed,developed,"Developed, Open Space",#DDC9C9
55,cthm-03,15,2025,22,27,555,4.864864865,developed,developed,"Developed, Low Intensity",#D89382
55,cthm-03,15,2025,NA,101,555,18.1981982,NA,NA,Barren Land,NA
55,cthm-03,15,2025,42,292,555,52.61261261,forest,evergreen forest,Evergreen Forest,#1C6330
55,cthm-03,15,2025,43,13,555,2.342342342,forest,mixed forest,Mixed Forest,#B5C98E
55,cthm-03,15,2025,52,4,555,0.720720721,shrubland,shrubland,Scrub/Shrub,#CCBA7C
55,cthm-03,15,2025,71,34,555,6.126126126,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
55,cthm-03,15,2025,81,42,555,7.567567568,planted,pasture,Pasture/Hay,#DBD83D
55,cthm-03,15,2025,82,25,555,4.504504505,planted,cultivated crops,Cultivated Crops,#AA7028
56,cthm-03,16,2025,21,48,560,8.571428571,developed,developed,"Developed, Open Space",#DDC9C9
56,cthm-03,16,2025,22,14,560,2.5,developed,developed,"Developed, Low Intensity",#D89382
56,cthm-03,16,2025,41,5,560,0.892857143,forest,deciduous forest,Deciduous Forest,#68AA63
56,cthm-03,16,2025,42,163,560,29.10714286,forest,evergreen forest,Evergreen Forest,#1C6330
56,cthm-03,16,2025,43,198,560,35.35714286,forest,mixed forest,Mixed Forest,#B5C98E
56,cthm-03,16,2025,71,4,560,0.714285714,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
56,cthm-03,16,2025,81,79,560,14.10714286,planted,pasture,Pasture/Hay,#DBD83D
56,cthm-03,16,2025,82,49,560,8.75,planted,cultivated crops,Cultivated Crops,#AA7028
57,cthm-03,17,2025,21,41,558,7.347670251,developed,developed,"Developed, Open Space",#DDC9C9
57,cthm-03,17,2025,22,32,558,5.734767025,developed,developed,"Developed, Low Intensity",#D89382
57,cthm-03,17,2025,41,7,558,1.254480287,forest,deciduous forest,Deciduous Forest,#68AA63
57,cthm-03,17,2025,42,164,558,29.390681,forest,evergreen forest,Evergreen Forest,#1C6330
57,cthm-03,17,2025,43,47,558,8.422939068,forest,mixed forest,Mixed Forest,#B5C98E
57,cthm-03,17,2025,71,1,558,0.17921147,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
57,cthm-03,17,2025,81,68,558,12.18637993,planted,pasture,Pasture/Hay,#DBD83D
57,cthm-03,17,2025,82,197,558,35.3046595,planted,cultivated crops,Cultivated Crops,#AA7028
57,cthm-03,17,2025,90,1,558,0.17921147,wetlands,wetlands,Woody Wetlands,#BAD8EA
58,cthm-03,18,2025,11,4,563,0.710479574,water,water,Open Water,#476BA0
58,cthm-03,18,2025,21,43,563,7.637655417,developed,developed,"Developed, Open Space",#DDC9C9
58,cthm-03,18,2025,22,39,563,6.927175844,developed,developed,"Developed, Low Intensity",#D89382
58,cthm-03,18,2025,41,18,563,3.197158082,forest,deciduous forest,Deciduous Forest,#68AA63
58,cthm-03,18,2025,42,21,563,3.730017762,forest,evergreen forest,Evergreen Forest,#1C6330
58,cthm-03,18,2025,43,66,563,11.72291297,forest,mixed forest,Mixed Forest,#B5C98E
58,cthm-03,18,2025,71,4,563,0.710479574,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
58,cthm-03,18,2025,81,113,563,20.07104796,planted,pasture,Pasture/Hay,#DBD83D
58,cthm-03,18,2025,82,255,563,45.29307282,planted,cultivated crops,Cultivated Crops,#AA7028
59,cthm-03,19,2025,21,61,561,10.87344029,developed,developed,"Developed, Open Space",#DDC9C9
59,cthm-03,19,2025,22,68,561,12.12121212,developed,developed,"Developed, Low Intensity",#D89382
59,cthm-03,19,2025,23,10,561,1.782531194,developed,developed,"Developed, Medium Intensity",#ED0000
59,cthm-03,19,2025,41,18,561,3.20855615,forest,deciduous forest,Deciduous Forest,#68AA63
59,cthm-03,19,2025,42,18,561,3.20855615,forest,evergreen forest,Evergreen Forest,#1C6330
59,cthm-03,19,2025,43,66,561,11.76470588,forest,mixed forest,Mixed Forest,#B5C98E
59,cthm-03,19,2025,52,1,561,0.178253119,shrubland,shrubland,Scrub/Shrub,#CCBA7C
59,cthm-03,19,2025,71,14,561,2.495543672,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
59,cthm-03,19,2025,81,301,561,53.65418895,planted,pasture,Pasture/Hay,#DBD83D
59,cthm-03,19,2025,82,4,561,0.713012478,planted,cultivated crops,Cultivated Crops,#AA7028
60,cthm-03,20,2025,11,5,560,0.892857143,water,water,Open Water,#476BA0
60,cthm-03,20,2025,21,80,560,14.28571429,developed,developed,"Developed, Open Space",#DDC9C9
