"County_Route","nlcd","year","routequarter","frequency","totpix","class","ijbg_class","description","color","percent"
"Chatham-01","95",2001,2,3,2785,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.107719928186715
"Chatham-01","95",2004,2,1,2785,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0359066427289048
"Chatham-01","95",2006,2,1,2785,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0359066427289048
"Chatham-01","95",2008,2,1,2785,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0359066427289048
"Chatham-01","95",2011,2,1,2785,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0359066427289048
"Chatham-01","95",2013,2,2,2785,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0718132854578097
"Chatham-01","95",2016,2,1,2785,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0359066427289048
"Chatham-01","95",2019,2,2,2785,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0718132854578097
"Chatham-01","95",2021,2,3,2785,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.107719928186715
"Chatham-01","11",2001,3,5,2793,"water","water","Open Water","#476BA0",0.179018976011457
"Chatham-01","11",2004,3,5,2793,"water","water","Open Water","#476BA0",0.179018976011457
"Chatham-01","11",2006,3,5,2793,"water","water","Open Water","#476BA0",0.179018976011457
"Chatham-01","11",2008,3,5,2793,"water","water","Open Water","#476BA0",0.179018976011457
"Chatham-01","11",2011,3,5,2793,"water","water","Open Water","#476BA0",0.179018976011457
"Chatham-01","11",2013,3,5,2793,"water","water","Open Water","#476BA0",0.179018976011457
"Chatham-01","11",2016,3,5,2793,"water","water","Open Water","#476BA0",0.179018976011457
"Chatham-01","11",2019,3,5,2793,"water","water","Open Water","#476BA0",0.179018976011457
"Chatham-01","11",2021,3,5,2793,"water","water","Open Water","#476BA0",0.179018976011457
"Chatham-01","21",2001,3,309,2793,"developed","developed","Developed, Open Space","#DDC9C9",11.0633727175081
"Chatham-01","21",2004,3,309,2793,"developed","developed","Developed, Open Space","#DDC9C9",11.0633727175081
"Chatham-01","21",2006,3,309,2793,"developed","developed","Developed, Open Space","#DDC9C9",11.0633727175081
"Chatham-01","21",2008,3,309,2793,"developed","developed","Developed, Open Space","#DDC9C9",11.0633727175081
"Chatham-01","21",2011,3,309,2793,"developed","developed","Developed, Open Space","#DDC9C9",11.0633727175081
"Chatham-01","21",2013,3,309,2793,"developed","developed","Developed, Open Space","#DDC9C9",11.0633727175081
"Chatham-01","21",2016,3,309,2793,"developed","developed","Developed, Open Space","#DDC9C9",11.0633727175081
"Chatham-01","21",2019,3,367,2793,"developed","developed","Developed, Open Space","#DDC9C9",13.139992839241
"Chatham-01","21",2021,3,367,2793,"developed","developed","Developed, Open Space","#DDC9C9",13.139992839241
"Chatham-01","22",2001,3,74,2793,"developed","developed","Developed, Low Intensity","#D89382",2.64948084496957
"Chatham-01","22",2004,3,74,2793,"developed","developed","Developed, Low Intensity","#D89382",2.64948084496957
"Chatham-01","22",2006,3,74,2793,"developed","developed","Developed, Low Intensity","#D89382",2.64948084496957
"Chatham-01","22",2008,3,74,2793,"developed","developed","Developed, Low Intensity","#D89382",2.64948084496957
"Chatham-01","22",2011,3,74,2793,"developed","developed","Developed, Low Intensity","#D89382",2.64948084496957
"Chatham-01","22",2013,3,74,2793,"developed","developed","Developed, Low Intensity","#D89382",2.64948084496957
"Chatham-01","22",2016,3,74,2793,"developed","developed","Developed, Low Intensity","#D89382",2.64948084496957
"Chatham-01","22",2019,3,109,2793,"developed","developed","Developed, Low Intensity","#D89382",3.90261367704977
"Chatham-01","22",2021,3,109,2793,"developed","developed","Developed, Low Intensity","#D89382",3.90261367704977
"Chatham-01","23",2001,3,31,2793,"developed","developed","Developed, Medium Intensity","#ED0000",1.10991765127103
"Chatham-01","23",2004,3,31,2793,"developed","developed","Developed, Medium Intensity","#ED0000",1.10991765127103
"Chatham-01","23",2006,3,31,2793,"developed","developed","Developed, Medium Intensity","#ED0000",1.10991765127103
"Chatham-01","23",2008,3,31,2793,"developed","developed","Developed, Medium Intensity","#ED0000",1.10991765127103
"Chatham-01","23",2011,3,31,2793,"developed","developed","Developed, Medium Intensity","#ED0000",1.10991765127103
"Chatham-01","23",2013,3,31,2793,"developed","developed","Developed, Medium Intensity","#ED0000",1.10991765127103
"Chatham-01","23",2016,3,31,2793,"developed","developed","Developed, Medium Intensity","#ED0000",1.10991765127103
"Chatham-01","23",2019,3,47,2793,"developed","developed","Developed, Medium Intensity","#ED0000",1.6827783745077
"Chatham-01","23",2021,3,47,2793,"developed","developed","Developed, Medium Intensity","#ED0000",1.6827783745077
"Chatham-01","24",2001,3,1,2793,"developed","developed","Developed, High Intensity","#AA0000",0.0358037952022914
"Chatham-01","24",2004,3,1,2793,"developed","developed","Developed, High Intensity","#AA0000",0.0358037952022914
"Chatham-01","24",2006,3,1,2793,"developed","developed","Developed, High Intensity","#AA0000",0.0358037952022914
"Chatham-01","24",2008,3,1,2793,"developed","developed","Developed, High Intensity","#AA0000",0.0358037952022914
"Chatham-01","24",2011,3,1,2793,"developed","developed","Developed, High Intensity","#AA0000",0.0358037952022914
"Chatham-01","24",2013,3,1,2793,"developed","developed","Developed, High Intensity","#AA0000",0.0358037952022914
"Chatham-01","24",2016,3,1,2793,"developed","developed","Developed, High Intensity","#AA0000",0.0358037952022914
"Chatham-01","24",2019,3,1,2793,"developed","developed","Developed, High Intensity","#AA0000",0.0358037952022914
"Chatham-01","24",2021,3,1,2793,"developed","developed","Developed, High Intensity","#AA0000",0.0358037952022914
"Chatham-01","31",2001,3,0,2793,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-01","31",2004,3,0,2793,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-01","31",2006,3,0,2793,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-01","31",2008,3,0,2793,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-01","31",2011,3,0,2793,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-01","31",2013,3,0,2793,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-01","31",2016,3,0,2793,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-01","31",2019,3,0,2793,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-01","31",2021,3,0,2793,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-01","41",2001,3,830,2793,"forest","deciduous forest","Deciduous Forest","#68AA63",29.7171500179019
"Chatham-01","41",2004,3,846,2793,"forest","deciduous forest","Deciduous Forest","#68AA63",30.2900107411386
"Chatham-01","41",2006,3,840,2793,"forest","deciduous forest","Deciduous Forest","#68AA63",30.0751879699248
"Chatham-01","41",2008,3,728,2793,"forest","deciduous forest","Deciduous Forest","#68AA63",26.0651629072682
"Chatham-01","41",2011,3,637,2793,"forest","deciduous forest","Deciduous Forest","#68AA63",22.8070175438596
"Chatham-01","41",2013,3,646,2793,"forest","deciduous forest","Deciduous Forest","#68AA63",23.1292517006803
"Chatham-01","41",2016,3,739,2793,"forest","deciduous forest","Deciduous Forest","#68AA63",26.4590046544934
"Chatham-01","41",2019,3,805,2793,"forest","deciduous forest","Deciduous Forest","#68AA63",28.8220551378446
"Chatham-01","41",2021,3,776,2793,"forest","deciduous forest","Deciduous Forest","#68AA63",27.7837450769782
"Chatham-01","42",2001,3,478,2793,"forest","evergreen forest","Evergreen Forest","#1C6330",17.1142141066953
"Chatham-01","42",2004,3,509,2793,"forest","evergreen forest","Evergreen Forest","#1C6330",18.2241317579663
"Chatham-01","42",2006,3,522,2793,"forest","evergreen forest","Evergreen Forest","#1C6330",18.6895810955961
"Chatham-01","42",2008,3,491,2793,"forest","evergreen forest","Evergreen Forest","#1C6330",17.5796634443251
"Chatham-01","42",2011,3,503,2793,"forest","evergreen forest","Evergreen Forest","#1C6330",18.0093089867526
"Chatham-01","42",2013,3,497,2793,"forest","evergreen forest","Evergreen Forest","#1C6330",17.7944862155388
"Chatham-01","42",2016,3,517,2793,"forest","evergreen forest","Evergreen Forest","#1C6330",18.5105621195847
"Chatham-01","42",2019,3,544,2793,"forest","evergreen forest","Evergreen Forest","#1C6330",19.4772645900465
"Chatham-01","42",2021,3,542,2793,"forest","evergreen forest","Evergreen Forest","#1C6330",19.405656999642
"Chatham-01","43",2001,3,606,2793,"forest","mixed forest","Mixed Forest","#B5C98E",21.6970998925886
"Chatham-01","43",2004,3,614,2793,"forest","mixed forest","Mixed Forest","#B5C98E",21.9835302542069
"Chatham-01","43",2006,3,613,2793,"forest","mixed forest","Mixed Forest","#B5C98E",21.9477264590047
"Chatham-01","43",2008,3,610,2793,"forest","mixed forest","Mixed Forest","#B5C98E",21.8403150733978
"Chatham-01","43",2011,3,589,2793,"forest","mixed forest","Mixed Forest","#B5C98E",21.0884353741497
"Chatham-01","43",2013,3,590,2793,"forest","mixed forest","Mixed Forest","#B5C98E",21.124239169352
"Chatham-01","43",2016,3,611,2793,"forest","mixed forest","Mixed Forest","#B5C98E",21.8761188686001
"Chatham-01","43",2019,3,588,2793,"forest","mixed forest","Mixed Forest","#B5C98E",21.0526315789474
"Chatham-01","43",2021,3,580,2793,"forest","mixed forest","Mixed Forest","#B5C98E",20.766201217329
"Chatham-01","52",2001,3,56,2793,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.00501253132832
"Chatham-01","52",2004,3,23,2793,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.823487289652703
"Chatham-01","52",2006,3,9,2793,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.322234156820623
"Chatham-01","52",2008,3,21,2793,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.75187969924812
"Chatham-01","52",2011,3,21,2793,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.75187969924812
"Chatham-01","52",2013,3,274,2793,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",9.81023988542786
"Chatham-01","52",2016,3,147,2793,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",5.26315789473684
"Chatham-01","52",2019,3,12,2793,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.429645542427497
"Chatham-01","52",2021,3,7,2793,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.25062656641604
"Chatham-01","71",2001,3,21,2793,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.75187969924812
"Chatham-01","71",2004,3,23,2793,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.823487289652703
"Chatham-01","71",2006,3,24,2793,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.859291084854995
"Chatham-01","71",2008,3,158,2793,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",5.65699964196205
"Chatham-01","71",2011,3,265,2793,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",9.48800572860723
"Chatham-01","71",2013,3,8,2793,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.286430361618332
"Chatham-01","71",2016,3,2,2793,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.0716075904045829
"Chatham-01","71",2019,3,0,2793,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0
"Chatham-01","71",2021,3,44,2793,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.57536698890082
"Chatham-01","81",2001,3,336,2793,"planted","pasture","Pasture/Hay","#DBD83D",12.0300751879699
"Chatham-01","81",2004,3,312,2793,"planted","pasture","Pasture/Hay","#DBD83D",11.1707841031149
"Chatham-01","81",2006,3,319,2793,"planted","pasture","Pasture/Hay","#DBD83D",11.421410669531
"Chatham-01","81",2008,3,319,2793,"planted","pasture","Pasture/Hay","#DBD83D",11.421410669531
"Chatham-01","81",2011,3,312,2793,"planted","pasture","Pasture/Hay","#DBD83D",11.1707841031149
"Chatham-01","81",2013,3,312,2793,"planted","pasture","Pasture/Hay","#DBD83D",11.1707841031149
"Chatham-01","81",2016,3,311,2793,"planted","pasture","Pasture/Hay","#DBD83D",11.1349803079126
"Chatham-01","81",2019,3,269,2793,"planted","pasture","Pasture/Hay","#DBD83D",9.6312209094164
"Chatham-01","81",2021,3,269,2793,"planted","pasture","Pasture/Hay","#DBD83D",9.6312209094164
"Chatham-01","82",2001,3,46,2793,"planted","cultivated crops","Cultivated Crops","#AA7028",1.64697457930541
"Chatham-01","82",2004,3,46,2793,"planted","cultivated crops","Cultivated Crops","#AA7028",1.64697457930541
"Chatham-01","82",2006,3,46,2793,"planted","cultivated crops","Cultivated Crops","#AA7028",1.64697457930541
"Chatham-01","82",2008,3,46,2793,"planted","cultivated crops","Cultivated Crops","#AA7028",1.64697457930541
"Chatham-01","82",2011,3,46,2793,"planted","cultivated crops","Cultivated Crops","#AA7028",1.64697457930541
"Chatham-01","82",2013,3,46,2793,"planted","cultivated crops","Cultivated Crops","#AA7028",1.64697457930541
"Chatham-01","82",2016,3,46,2793,"planted","cultivated crops","Cultivated Crops","#AA7028",1.64697457930541
"Chatham-01","82",2019,3,46,2793,"planted","cultivated crops","Cultivated Crops","#AA7028",1.64697457930541
"Chatham-01","82",2021,3,46,2793,"planted","cultivated crops","Cultivated Crops","#AA7028",1.64697457930541
"Chatham-01","90",2001,3,0,2793,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Chatham-01","90",2004,3,0,2793,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Chatham-01","90",2006,3,0,2793,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Chatham-01","90",2008,3,0,2793,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Chatham-01","90",2011,3,0,2793,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Chatham-01","90",2013,3,0,2793,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Chatham-01","90",2016,3,0,2793,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Chatham-01","90",2019,3,0,2793,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Chatham-01","90",2021,3,0,2793,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Chatham-01","95",2001,3,0,2793,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2004,3,0,2793,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2006,3,0,2793,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2008,3,0,2793,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2011,3,0,2793,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2013,3,0,2793,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2016,3,0,2793,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2019,3,0,2793,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","95",2021,3,0,2793,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-01","11",2001,4,50,2798,"water","water","Open Water","#476BA0",1.78699070764832
"Chatham-01","11",2004,4,50,2798,"water","water","Open Water","#476BA0",1.78699070764832
"Chatham-01","11",2006,4,50,2798,"water","water","Open Water","#476BA0",1.78699070764832
"Chatham-01","11",2008,4,50,2798,"water","water","Open Water","#476BA0",1.78699070764832
"Chatham-01","11",2011,4,50,2798,"water","water","Open Water","#476BA0",1.78699070764832
"Chatham-01","11",2013,4,50,2798,"water","water","Open Water","#476BA0",1.78699070764832
"Chatham-01","11",2016,4,50,2798,"water","water","Open Water","#476BA0",1.78699070764832
"Chatham-01","11",2019,4,50,2798,"water","water","Open Water","#476BA0",1.78699070764832
"Chatham-01","11",2021,4,50,2798,"water","water","Open Water","#476BA0",1.78699070764832
"Chatham-01","21",2001,4,433,2798,"developed","developed","Developed, Open Space","#DDC9C9",15.4753395282345
"Chatham-01","21",2004,4,433,2798,"developed","developed","Developed, Open Space","#DDC9C9",15.4753395282345
"Chatham-01","21",2006,4,450,2798,"developed","developed","Developed, Open Space","#DDC9C9",16.0829163688349
"Chatham-01","21",2008,4,450,2798,"developed","developed","Developed, Open Space","#DDC9C9",16.0829163688349
"Chatham-01","21",2011,4,457,2798,"developed","developed","Developed, Open Space","#DDC9C9",16.3330950679056
"Chatham-01","21",2013,4,457,2798,"developed","developed","Developed, Open Space","#DDC9C9",16.3330950679056
"Chatham-01","21",2016,4,461,2798,"developed","developed","Developed, Open Space","#DDC9C9",16.4760543245175
"Chatham-01","21",2019,4,583,2798,"developed","developed","Developed, Open Space","#DDC9C9",20.8363116511794
"Chatham-01","21",2021,4,593,2798,"developed","developed","Developed, Open Space","#DDC9C9",21.1937097927091
"Chatham-01","22",2001,4,41,2798,"developed","developed","Developed, Low Intensity","#D89382",1.46533238027162
"Chatham-01","22",2004,4,41,2798,"developed","developed","Developed, Low Intensity","#D89382",1.46533238027162
"Chatham-01","22",2006,4,46,2798,"developed","developed","Developed, Low Intensity","#D89382",1.64403145103645
"Chatham-01","22",2008,4,46,2798,"developed","developed","Developed, Low Intensity","#D89382",1.64403145103645
"Chatham-01","22",2011,4,50,2798,"developed","developed","Developed, Low Intensity","#D89382",1.78699070764832
"Chatham-01","22",2013,4,50,2798,"developed","developed","Developed, Low Intensity","#D89382",1.78699070764832
"Chatham-01","22",2016,4,51,2798,"developed","developed","Developed, Low Intensity","#D89382",1.82273052180129
"Chatham-01","22",2019,4,83,2798,"developed","developed","Developed, Low Intensity","#D89382",2.96640457469621
"Chatham-01","22",2021,4,126,2798,"developed","developed","Developed, Low Intensity","#D89382",4.50321658327377
"Chatham-01","23",2001,4,0,2798,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Chatham-01","23",2004,4,0,2798,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Chatham-01","23",2006,4,0,2798,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Chatham-01","23",2008,4,0,2798,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Chatham-01","23",2011,4,1,2798,"developed","developed","Developed, Medium Intensity","#ED0000",0.0357398141529664
