"County_Route","nlcd","year","routehalf","frequency","totpix","class","ijbg_class","description","color","percent"
"Orange-08","23",2021,2,13,5586,"developed","developed","Developed, Medium Intensity","#ED0000",0.232724668814894
"Orange-08","24",2001,2,0,5586,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2004,2,0,5586,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2006,2,0,5586,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2008,2,0,5586,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2011,2,0,5586,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2013,2,0,5586,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2016,2,0,5586,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2019,2,0,5586,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2021,2,0,5586,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","31",2001,2,0,5586,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2004,2,0,5586,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2006,2,0,5586,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2008,2,0,5586,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2011,2,0,5586,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2013,2,0,5586,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2016,2,0,5586,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2019,2,0,5586,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2021,2,3,5586,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0537056928034372
"Orange-08","41",2001,2,2164,5586,"forest","deciduous forest","Deciduous Forest","#68AA63",38.7397064088793
"Orange-08","41",2004,2,2168,5586,"forest","deciduous forest","Deciduous Forest","#68AA63",38.8113139992839
"Orange-08","41",2006,2,2172,5586,"forest","deciduous forest","Deciduous Forest","#68AA63",38.8829215896885
"Orange-08","41",2008,2,2192,5586,"forest","deciduous forest","Deciduous Forest","#68AA63",39.2409595417114
"Orange-08","41",2011,2,2144,5586,"forest","deciduous forest","Deciduous Forest","#68AA63",38.3816684568564
"Orange-08","41",2013,2,2141,5586,"forest","deciduous forest","Deciduous Forest","#68AA63",38.327962764053
"Orange-08","41",2016,2,2122,5586,"forest","deciduous forest","Deciduous Forest","#68AA63",37.9878267096312
"Orange-08","41",2019,2,2019,5586,"forest","deciduous forest","Deciduous Forest","#68AA63",36.1439312567132
"Orange-08","41",2021,2,1996,5586,"forest","deciduous forest","Deciduous Forest","#68AA63",35.7321876118869
"Orange-08","42",2001,2,564,5586,"forest","evergreen forest","Evergreen Forest","#1C6330",10.0966702470462
"Orange-08","42",2004,2,567,5586,"forest","evergreen forest","Evergreen Forest","#1C6330",10.1503759398496
"Orange-08","42",2006,2,596,5586,"forest","evergreen forest","Evergreen Forest","#1C6330",10.6695309702829
"Orange-08","42",2008,2,620,5586,"forest","evergreen forest","Evergreen Forest","#1C6330",11.0991765127103
"Orange-08","42",2011,2,655,5586,"forest","evergreen forest","Evergreen Forest","#1C6330",11.7257429287504
"Orange-08","42",2013,2,654,5586,"forest","evergreen forest","Evergreen Forest","#1C6330",11.7078410311493
"Orange-08","42",2016,2,649,5586,"forest","evergreen forest","Evergreen Forest","#1C6330",11.6183315431436
"Orange-08","42",2019,2,643,5586,"forest","evergreen forest","Evergreen Forest","#1C6330",11.5109201575367
"Orange-08","42",2021,2,633,5586,"forest","evergreen forest","Evergreen Forest","#1C6330",11.3319011815252
"Orange-08","43",2001,2,680,5586,"forest","mixed forest","Mixed Forest","#B5C98E",12.1732903687791
"Orange-08","43",2004,2,687,5586,"forest","mixed forest","Mixed Forest","#B5C98E",12.2986036519871
"Orange-08","43",2006,2,695,5586,"forest","mixed forest","Mixed Forest","#B5C98E",12.4418188327963
"Orange-08","43",2008,2,763,5586,"forest","mixed forest","Mixed Forest","#B5C98E",13.6591478696742
"Orange-08","43",2011,2,779,5586,"forest","mixed forest","Mixed Forest","#B5C98E",13.9455782312925
"Orange-08","43",2013,2,774,5586,"forest","mixed forest","Mixed Forest","#B5C98E",13.8560687432868
"Orange-08","43",2016,2,775,5586,"forest","mixed forest","Mixed Forest","#B5C98E",13.8739706408879
"Orange-08","43",2019,2,787,5586,"forest","mixed forest","Mixed Forest","#B5C98E",14.0887934121017
"Orange-08","43",2021,2,771,5586,"forest","mixed forest","Mixed Forest","#B5C98E",13.8023630504834
"Orange-08","52",2001,2,104,5586,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.86179735051916
"Orange-08","52",2004,2,239,5586,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",4.27855352667383
"Orange-08","52",2006,2,218,5586,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",3.90261367704977
"Orange-08","52",2008,2,102,5586,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.82599355531686
"Orange-08","52",2011,2,21,5586,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.37593984962406
"Orange-08","52",2013,2,82,5586,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.46795560329395
"Orange-08","52",2016,2,107,5586,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.91550304332259
"Orange-08","52",2019,2,80,5586,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.43215180809166
"Orange-08","52",2021,2,93,5586,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.66487647690655
"Orange-08","71",2001,2,168,5586,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.00751879699248
"Orange-08","71",2004,2,34,5586,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.608664518438955
"Orange-08","71",2006,2,19,5586,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.340136054421769
"Orange-08","71",2008,2,23,5586,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.411743644826352
"Orange-08","71",2011,2,104,5586,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.86179735051916
"Orange-08","71",2013,2,51,5586,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.912996777658432
"Orange-08","71",2016,2,54,5586,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.966702470461869
"Orange-08","71",2019,2,53,5586,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.948800572860723
"Orange-08","71",2021,2,86,5586,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.53956319369853
"Orange-08","81",2001,2,1226,5586,"planted","pasture","Pasture/Hay","#DBD83D",21.9477264590047
"Orange-08","81",2004,2,1211,5586,"planted","pasture","Pasture/Hay","#DBD83D",21.6791979949875
"Orange-08","81",2006,2,1206,5586,"planted","pasture","Pasture/Hay","#DBD83D",21.5896885069817
"Orange-08","81",2008,2,1206,5586,"planted","pasture","Pasture/Hay","#DBD83D",21.5896885069817
"Orange-08","81",2011,2,1203,5586,"planted","pasture","Pasture/Hay","#DBD83D",21.5359828141783
"Orange-08","81",2013,2,1203,5586,"planted","pasture","Pasture/Hay","#DBD83D",21.5359828141783
"Orange-08","81",2016,2,1199,5586,"planted","pasture","Pasture/Hay","#DBD83D",21.4643752237737
"Orange-08","81",2019,2,1201,5586,"planted","pasture","Pasture/Hay","#DBD83D",21.500179018976
"Orange-08","81",2021,2,1201,5586,"planted","pasture","Pasture/Hay","#DBD83D",21.500179018976
"Orange-08","82",2001,2,151,5586,"planted","cultivated crops","Cultivated Crops","#AA7028",2.703186537773
"Orange-08","82",2004,2,151,5586,"planted","cultivated crops","Cultivated Crops","#AA7028",2.703186537773
"Orange-08","82",2006,2,151,5586,"planted","cultivated crops","Cultivated Crops","#AA7028",2.703186537773
"Orange-08","82",2008,2,151,5586,"planted","cultivated crops","Cultivated Crops","#AA7028",2.703186537773
"Orange-08","82",2011,2,151,5586,"planted","cultivated crops","Cultivated Crops","#AA7028",2.703186537773
"Orange-08","82",2013,2,151,5586,"planted","cultivated crops","Cultivated Crops","#AA7028",2.703186537773
"Orange-08","82",2016,2,151,5586,"planted","cultivated crops","Cultivated Crops","#AA7028",2.703186537773
"Orange-08","82",2019,2,157,5586,"planted","cultivated crops","Cultivated Crops","#AA7028",2.81059792337988
"Orange-08","82",2021,2,157,5586,"planted","cultivated crops","Cultivated Crops","#AA7028",2.81059792337988
"Orange-08","90",2001,2,66,5586,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.18152524167562
"Orange-08","90",2004,2,66,5586,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.18152524167562
"Orange-08","90",2006,2,65,5586,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.16362334407447
"Orange-08","90",2008,2,65,5586,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.16362334407447
"Orange-08","90",2011,2,65,5586,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.16362334407447
"Orange-08","90",2013,2,65,5586,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.16362334407447
"Orange-08","90",2016,2,61,5586,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.09201575366989
"Orange-08","90",2019,2,79,5586,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.41424991049051
"Orange-08","90",2021,2,79,5586,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.41424991049051
"Orange-08","95",2001,2,0,5586,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-08","95",2004,2,0,5586,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-08","95",2006,2,1,5586,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179018976011457
"Orange-08","95",2008,2,1,5586,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179018976011457
"Orange-08","95",2011,2,1,5586,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179018976011457
"Orange-08","95",2013,2,1,5586,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179018976011457
"Orange-08","95",2016,2,0,5586,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-08","95",2019,2,0,5586,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-08","95",2021,2,0,5586,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","11",2001,1,9,5599,"water","water","Open Water","#476BA0",0.160742989819611
"Orange-09","11",2004,1,9,5599,"water","water","Open Water","#476BA0",0.160742989819611
"Orange-09","11",2006,1,9,5599,"water","water","Open Water","#476BA0",0.160742989819611
"Orange-09","11",2008,1,9,5599,"water","water","Open Water","#476BA0",0.160742989819611
"Orange-09","11",2011,1,9,5599,"water","water","Open Water","#476BA0",0.160742989819611
"Orange-09","11",2013,1,9,5599,"water","water","Open Water","#476BA0",0.160742989819611
"Orange-09","11",2016,1,9,5599,"water","water","Open Water","#476BA0",0.160742989819611
"Orange-09","11",2019,1,9,5599,"water","water","Open Water","#476BA0",0.160742989819611
"Orange-09","11",2021,1,9,5599,"water","water","Open Water","#476BA0",0.160742989819611
"Orange-09","21",2001,1,613,5599,"developed","developed","Developed, Open Space","#DDC9C9",10.9483836399357
"Orange-09","21",2004,1,613,5599,"developed","developed","Developed, Open Space","#DDC9C9",10.9483836399357
"Orange-09","21",2006,1,613,5599,"developed","developed","Developed, Open Space","#DDC9C9",10.9483836399357
"Orange-09","21",2008,1,613,5599,"developed","developed","Developed, Open Space","#DDC9C9",10.9483836399357
"Orange-09","21",2011,1,613,5599,"developed","developed","Developed, Open Space","#DDC9C9",10.9483836399357
"Orange-09","21",2013,1,613,5599,"developed","developed","Developed, Open Space","#DDC9C9",10.9483836399357
"Orange-09","21",2016,1,613,5599,"developed","developed","Developed, Open Space","#DDC9C9",10.9483836399357
"Orange-09","21",2019,1,746,5599,"developed","developed","Developed, Open Space","#DDC9C9",13.3238078228255
"Orange-09","21",2021,1,746,5599,"developed","developed","Developed, Open Space","#DDC9C9",13.3238078228255
"Orange-09","22",2001,1,18,5599,"developed","developed","Developed, Low Intensity","#D89382",0.321485979639221
"Orange-09","22",2004,1,18,5599,"developed","developed","Developed, Low Intensity","#D89382",0.321485979639221
"Orange-09","22",2006,1,18,5599,"developed","developed","Developed, Low Intensity","#D89382",0.321485979639221
"Orange-09","22",2008,1,18,5599,"developed","developed","Developed, Low Intensity","#D89382",0.321485979639221
"Orange-09","22",2011,1,18,5599,"developed","developed","Developed, Low Intensity","#D89382",0.321485979639221
"Orange-09","22",2013,1,18,5599,"developed","developed","Developed, Low Intensity","#D89382",0.321485979639221
"Orange-09","22",2016,1,18,5599,"developed","developed","Developed, Low Intensity","#D89382",0.321485979639221
"Orange-09","22",2019,1,42,5599,"developed","developed","Developed, Low Intensity","#D89382",0.750133952491516
"Orange-09","22",2021,1,42,5599,"developed","developed","Developed, Low Intensity","#D89382",0.750133952491516
"Orange-09","23",2001,1,0,5599,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Orange-09","23",2004,1,0,5599,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Orange-09","23",2006,1,0,5599,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Orange-09","23",2008,1,0,5599,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Orange-09","23",2011,1,0,5599,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Orange-09","23",2013,1,0,5599,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Orange-09","23",2016,1,0,5599,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Orange-09","23",2019,1,5,5599,"developed","developed","Developed, Medium Intensity","#ED0000",0.0893016610108948
"Orange-09","23",2021,1,5,5599,"developed","developed","Developed, Medium Intensity","#ED0000",0.0893016610108948
"Orange-09","24",2001,1,0,5599,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-09","24",2004,1,0,5599,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-09","24",2006,1,0,5599,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-09","24",2008,1,0,5599,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-09","24",2011,1,0,5599,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-09","24",2013,1,0,5599,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-09","24",2016,1,0,5599,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-09","24",2019,1,0,5599,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-09","24",2021,1,0,5599,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-09","31",2001,1,0,5599,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-09","31",2004,1,0,5599,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-09","31",2006,1,0,5599,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-09","31",2008,1,0,5599,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-09","31",2011,1,0,5599,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-09","31",2013,1,0,5599,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-09","31",2016,1,0,5599,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-09","31",2019,1,0,5599,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-09","31",2021,1,0,5599,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-09","41",2001,1,2411,5599,"forest","deciduous forest","Deciduous Forest","#68AA63",43.0612609394535
"Orange-09","41",2004,1,2362,5599,"forest","deciduous forest","Deciduous Forest","#68AA63",42.1861046615467
"Orange-09","41",2006,1,2162,5599,"forest","deciduous forest","Deciduous Forest","#68AA63",38.6140382211109
"Orange-09","41",2008,1,2050,5599,"forest","deciduous forest","Deciduous Forest","#68AA63",36.6136810144669
"Orange-09","41",2011,1,2058,5599,"forest","deciduous forest","Deciduous Forest","#68AA63",36.7565636720843
"Orange-09","41",2013,1,2214,5599,"forest","deciduous forest","Deciduous Forest","#68AA63",39.5427754956242
"Orange-09","41",2016,1,2245,5599,"forest","deciduous forest","Deciduous Forest","#68AA63",40.0964457938918
"Orange-09","41",2019,1,2010,5599,"forest","deciduous forest","Deciduous Forest","#68AA63",35.8992677263797
"Orange-09","41",2021,1,2008,5599,"forest","deciduous forest","Deciduous Forest","#68AA63",35.8635470619754
"Orange-09","42",2001,1,941,5599,"forest","evergreen forest","Evergreen Forest","#1C6330",16.8065726022504
"Orange-09","42",2004,1,860,5599,"forest","evergreen forest","Evergreen Forest","#1C6330",15.3598856938739
"Orange-09","42",2006,1,769,5599,"forest","evergreen forest","Evergreen Forest","#1C6330",13.7345954634756
"Orange-09","42",2008,1,644,5599,"forest","evergreen forest","Evergreen Forest","#1C6330",11.5020539382033
"Orange-09","42",2011,1,705,5599,"forest","evergreen forest","Evergreen Forest","#1C6330",12.5915342025362
"Orange-09","42",2013,1,847,5599,"forest","evergreen forest","Evergreen Forest","#1C6330",15.1277013752456
"Orange-09","42",2016,1,889,5599,"forest","evergreen forest","Evergreen Forest","#1C6330",15.8778353277371
"Orange-09","42",2019,1,1006,5599,"forest","evergreen forest","Evergreen Forest","#1C6330",17.967494195392
"Orange-09","42",2021,1,1007,5599,"forest","evergreen forest","Evergreen Forest","#1C6330",17.9853545275942
"Orange-09","43",2001,1,824,5599,"forest","mixed forest","Mixed Forest","#B5C98E",14.7169137345955
"Orange-09","43",2004,1,915,5599,"forest","mixed forest","Mixed Forest","#B5C98E",16.3422039649937
"Orange-09","43",2006,1,912,5599,"forest","mixed forest","Mixed Forest","#B5C98E",16.2886229683872
"Orange-09","43",2008,1,901,5599,"forest","mixed forest","Mixed Forest","#B5C98E",16.0921593141632
"Orange-09","43",2011,1,933,5599,"forest","mixed forest","Mixed Forest","#B5C98E",16.663689944633
"Orange-09","43",2013,1,961,5599,"forest","mixed forest","Mixed Forest","#B5C98E",17.163779246294
"Orange-09","43",2016,1,984,5599,"forest","mixed forest","Mixed Forest","#B5C98E",17.5745668869441
"Orange-09","43",2019,1,919,5599,"forest","mixed forest","Mixed Forest","#B5C98E",16.4136452938025
"Orange-09","43",2021,1,920,5599,"forest","mixed forest","Mixed Forest","#B5C98E",16.4315056260046
"Orange-09","52",2001,1,135,5599,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.41114484729416
"Orange-09","52",2004,1,43,5599,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.767994284693695
"Orange-09","52",2006,1,70,5599,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.25022325415253
"Orange-09","52",2008,1,227,5599,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",4.05429540989462
"Orange-09","52",2011,1,348,5599,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",6.21539560635828
"Orange-09","52",2013,1,252,5599,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",4.5008037149491
"Orange-09","52",2016,1,62,5599,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.1073405965351
"Orange-09","52",2019,1,213,5599,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",3.80425075906412
"Orange-09","52",2021,1,243,5599,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",4.34006072512949
"Orange-09","71",2001,1,19,5599,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.3393463118414
"Orange-09","71",2004,1,163,5599,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.91123414895517
"Orange-09","71",2006,1,419,5599,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",7.48347919271298
"Orange-09","71",2008,1,520,5599,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",9.28737274513306
"Orange-09","71",2011,1,302,5599,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",5.39382032505805
"Orange-09","71",2013,1,73,5599,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.30380425075906
"Orange-09","71",2016,1,170,5599,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.03625647437042
"Orange-09","71",2019,1,67,5599,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.19664225754599
"Orange-09","71",2021,1,37,5599,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.660832291480622
"Orange-09","81",2001,1,565,5599,"planted","pasture","Pasture/Hay","#DBD83D",10.0910876942311
"Orange-09","81",2004,1,552,5599,"planted","pasture","Pasture/Hay","#DBD83D",9.85890337560279
"Orange-09","81",2006,1,563,5599,"planted","pasture","Pasture/Hay","#DBD83D",10.0553670298268
"Orange-09","81",2008,1,553,5599,"planted","pasture","Pasture/Hay","#DBD83D",9.87676370780497
"Orange-09","81",2011,1,549,5599,"planted","pasture","Pasture/Hay","#DBD83D",9.80532237899625
"Orange-09","81",2013,1,548,5599,"planted","pasture","Pasture/Hay","#DBD83D",9.78746204679407
"Orange-09","81",2016,1,545,5599,"planted","pasture","Pasture/Hay","#DBD83D",9.73388105018753
"Orange-09","81",2019,1,514,5599,"planted","pasture","Pasture/Hay","#DBD83D",9.18021075191999
"Orange-09","81",2021,1,514,5599,"planted","pasture","Pasture/Hay","#DBD83D",9.18021075191999
"Orange-09","82",2001,1,35,5599,"planted","cultivated crops","Cultivated Crops","#AA7028",0.625111627076264
"Orange-09","82",2004,1,35,5599,"planted","cultivated crops","Cultivated Crops","#AA7028",0.625111627076264
"Orange-09","82",2006,1,35,5599,"planted","cultivated crops","Cultivated Crops","#AA7028",0.625111627076264
"Orange-09","82",2008,1,35,5599,"planted","cultivated crops","Cultivated Crops","#AA7028",0.625111627076264
"Orange-09","82",2011,1,35,5599,"planted","cultivated crops","Cultivated Crops","#AA7028",0.625111627076264
"Orange-09","82",2013,1,35,5599,"planted","cultivated crops","Cultivated Crops","#AA7028",0.625111627076264
"Orange-09","82",2016,1,35,5599,"planted","cultivated crops","Cultivated Crops","#AA7028",0.625111627076264
"Orange-09","82",2019,1,37,5599,"planted","cultivated crops","Cultivated Crops","#AA7028",0.660832291480622
"Orange-09","82",2021,1,37,5599,"planted","cultivated crops","Cultivated Crops","#AA7028",0.660832291480622
"Orange-09","90",2001,1,29,5599,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.51794963386319
"Orange-09","90",2004,1,29,5599,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.51794963386319
"Orange-09","90",2006,1,29,5599,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.51794963386319
"Orange-09","90",2008,1,29,5599,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.51794963386319
"Orange-09","90",2011,1,29,5599,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.51794963386319
"Orange-09","90",2013,1,29,5599,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.51794963386319
"Orange-09","90",2016,1,29,5599,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.51794963386319
"Orange-09","90",2019,1,31,5599,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.553670298267548
"Orange-09","90",2021,1,31,5599,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.553670298267548
"Orange-09","95",2001,1,0,5599,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2004,1,0,5599,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2006,1,0,5599,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2008,1,0,5599,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2011,1,0,5599,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2013,1,0,5599,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2016,1,0,5599,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2019,1,0,5599,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2021,1,0,5599,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","11",2001,2,31,5588,"water","water","Open Water","#476BA0",0.554760200429492
"Orange-09","11",2004,2,31,5588,"water","water","Open Water","#476BA0",0.554760200429492
"Orange-09","11",2006,2,34,5588,"water","water","Open Water","#476BA0",0.608446671438797
"Orange-09","11",2008,2,34,5588,"water","water","Open Water","#476BA0",0.608446671438797
"Orange-09","11",2011,2,37,5588,"water","water","Open Water","#476BA0",0.662133142448103
"Orange-09","11",2013,2,39,5588,"water","water","Open Water","#476BA0",0.697924123120974
"Orange-09","11",2016,2,36,5588,"water","water","Open Water","#476BA0",0.644237652111668
"Orange-09","11",2019,2,36,5588,"water","water","Open Water","#476BA0",0.644237652111668
"Orange-09","11",2021,2,36,5588,"water","water","Open Water","#476BA0",0.644237652111668
"Orange-09","21",2001,2,466,5588,"developed","developed","Developed, Open Space","#DDC9C9",8.33929849677881
"Orange-09","21",2004,2,466,5588,"developed","developed","Developed, Open Space","#DDC9C9",8.33929849677881
"Orange-09","21",2006,2,466,5588,"developed","developed","Developed, Open Space","#DDC9C9",8.33929849677881
"Orange-09","21",2008,2,466,5588,"developed","developed","Developed, Open Space","#DDC9C9",8.33929849677881
"Orange-09","21",2011,2,466,5588,"developed","developed","Developed, Open Space","#DDC9C9",8.33929849677881
"Orange-09","21",2013,2,466,5588,"developed","developed","Developed, Open Space","#DDC9C9",8.33929849677881
"Orange-09","21",2016,2,476,5588,"developed","developed","Developed, Open Space","#DDC9C9",8.51825340014316
"Orange-09","21",2019,2,592,5588,"developed","developed","Developed, Open Space","#DDC9C9",10.5941302791696
"Orange-09","21",2021,2,592,5588,"developed","developed","Developed, Open Space","#DDC9C9",10.5941302791696
"Orange-09","22",2001,2,34,5588,"developed","developed","Developed, Low Intensity","#D89382",0.608446671438797
"Orange-09","22",2004,2,34,5588,"developed","developed","Developed, Low Intensity","#D89382",0.608446671438797
"Orange-09","22",2006,2,34,5588,"developed","developed","Developed, Low Intensity","#D89382",0.608446671438797
"Orange-09","22",2008,2,34,5588,"developed","developed","Developed, Low Intensity","#D89382",0.608446671438797
"Orange-09","22",2011,2,34,5588,"developed","developed","Developed, Low Intensity","#D89382",0.608446671438797
"Orange-09","22",2013,2,34,5588,"developed","developed","Developed, Low Intensity","#D89382",0.608446671438797
"Orange-09","22",2016,2,35,5588,"developed","developed","Developed, Low Intensity","#D89382",0.626342161775233
"Orange-09","22",2019,2,69,5588,"developed","developed","Developed, Low Intensity","#D89382",1.23478883321403
"Orange-09","22",2021,2,69,5588,"developed","developed","Developed, Low Intensity","#D89382",1.23478883321403
"Orange-09","23",2001,2,0,5588,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Orange-09","23",2004,2,0,5588,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Orange-09","23",2006,2,0,5588,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Orange-09","23",2008,2,0,5588,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Orange-09","23",2011,2,0,5588,"developed","developed","Developed, Medium Intensity","#ED0000",0
