"route","stop_num","year","perc_grassland_stop","quarter_route","perc_grassland_quarter"
"orng-03",17,2012,67.2661870503597,4,43.5852415251981
"orng-03",17,2013,67.4460431654676,4,45.1537391161676
"orng-03",17,2014,67.4460431654676,4,45.1175072321096
"orng-03",17,2015,67.4460431654676,4,45.0456247241657
"orng-03",17,2016,67.2661870503597,4,45.2993777725824
"orng-03",17,2017,67.2661870503597,4,45.6967512879908
"orng-03",17,2018,67.2661870503597,4,45.5519545527844
"orng-03",17,2019,67.2661870503597,4,45.4454531402732
"orng-03",17,2020,67.2661870503597,4,45.2662991025505
"orng-03",17,2021,66.9064748201439,4,43.9109341966142
"orng-03",17,2022,66.9064748201439,4,43.4480573462694
"orng-03",17,2023,66.9064748201439,4,43.4480573462694
"orng-03",18,1999,50,4,43.2666319862036
"orng-03",18,2000,50.1805054151624,4,43.447660605468
"orng-03",18,2001,59.3862815884477,4,45.7238591098571
"orng-03",18,2002,59.3862815884476,4,45.6163259780273
"orng-03",18,2003,59.3862815884476,4,45.9728322168865
"orng-03",18,2004,59.2057761732852,4,45.899917989624
"orng-03",18,2005,59.5667870036101,4,45.756412693758
"orng-03",18,2006,58.6642599277978,4,45.3943673210708
"orng-03",18,2007,58.303249097473,4,45.1052951727307
"orng-03",18,2008,54.5126353790614,4,44.093809901679
"orng-03",18,2009,52.1660649819495,4,43.6244958222566
"orng-03",18,2010,50.3610108303249,4,43.1921837441599
"orng-03",18,2011,50.5415162454873,4,43.2282848271924
"orng-03",18,2012,50.7220216606498,4,43.5852415251981
"orng-03",18,2013,50.5415162454874,4,45.1537391161676
"orng-03",18,2014,50.5415162454874,4,45.1175072321096
"orng-03",18,2015,50.5415162454874,4,45.0456247241657
"orng-03",18,2016,50.7220216606498,4,45.2993777725824
"orng-03",18,2017,52.3465703971119,4,45.6967512879908
"orng-03",18,2018,52.1660649819495,4,45.5519545527844
"orng-03",18,2019,52.3465703971119,4,45.4454531402732
"orng-03",18,2020,51.985559566787,4,45.2662991025505
"orng-03",18,2021,51.985559566787,4,43.9109341966142
"orng-03",18,2022,51.9855595667869,4,43.4480573462694
"orng-03",18,2023,51.9855595667869,4,43.4480573462694
"orng-03",19,1999,7.60869565217392,4,43.2666319862036
"orng-03",19,2000,8.33333333333334,4,43.447660605468
"orng-03",19,2001,10.6884057971015,4,45.7238591098571
"orng-03",19,2002,10.5072463768116,4,45.6163259780273
"orng-03",19,2003,10.5072463768116,4,45.9728322168865
"orng-03",19,2004,10.1449275362319,4,45.899917989624
"orng-03",19,2005,9.78260869565218,4,45.756412693758
"orng-03",19,2006,9.05797101449276,4,45.3943673210708
"orng-03",19,2007,8.33333333333334,4,45.1052951727307
"orng-03",19,2008,7.2463768115942,4,44.093809901679
"orng-03",19,2009,7.2463768115942,4,43.6244958222566
"orng-03",19,2010,7.2463768115942,4,43.1921837441599
"orng-03",19,2011,7.2463768115942,4,43.2282848271924
"orng-03",19,2012,7.2463768115942,4,43.5852415251981
"orng-03",19,2013,7.2463768115942,4,45.1537391161676
"orng-03",19,2014,7.06521739130434,4,45.1175072321096
"orng-03",19,2015,6.8840579710145,4,45.0456247241657
"orng-03",19,2016,8.15217391304348,4,45.2993777725824
"orng-03",19,2017,8.51449275362319,4,45.6967512879908
"orng-03",19,2018,7.97101449275363,4,45.5519545527844
"orng-03",19,2019,7.97101449275363,4,45.4454531402732
"orng-03",19,2020,7.97101449275362,4,45.2662991025505
"orng-03",19,2021,7.97101449275362,4,43.9109341966142
"orng-03",19,2022,8.15217391304348,4,43.4480573462694
"orng-03",19,2023,8.15217391304348,4,43.4480573462694
"orng-03",20,1999,43.8502673796791,4,43.2666319862036
"orng-03",20,2000,43.8502673796791,4,43.447660605468
"orng-03",20,2001,43.8502673796791,4,45.7238591098571
"orng-03",20,2002,43.49376114082,4,45.6163259780273
"orng-03",20,2003,45.2762923351159,4,45.9728322168865
"orng-03",20,2004,45.4545454545455,4,45.899917989624
"orng-03",20,2005,45.2762923351159,4,45.756412693758
"orng-03",20,2006,45.4545454545455,4,45.3943673210708
"orng-03",20,2007,45.8110516934046,4,45.1052951727307
"orng-03",20,2008,45.8110516934046,4,44.093809901679
"orng-03",20,2009,45.8110516934046,4,43.6244958222566
"orng-03",20,2010,45.4545454545455,4,43.1921837441599
"orng-03",20,2011,45.4545454545455,4,43.2282848271924
"orng-03",20,2012,47.0588235294118,4,43.5852415251981
"orng-03",20,2013,54.9019607843138,4,45.1537391161676
"orng-03",20,2014,54.9019607843138,4,45.1175072321096
"orng-03",20,2015,54.7237076648842,4,45.0456247241657
"orng-03",20,2016,54.7237076648842,4,45.2993777725824
"orng-03",20,2017,54.7237076648842,4,45.6967512879908
"orng-03",20,2018,54.7237076648842,4,45.5519545527844
"orng-03",20,2019,54.0106951871658,4,45.4454531402732
"orng-03",20,2020,53.475935828877,4,45.2662991025505
"orng-03",20,2021,47.2370766488413,4,43.9109341966142
"orng-03",20,2022,44.7415329768271,4,43.4480573462694
"orng-03",20,2023,44.7415329768271,4,43.4480573462694
"orng-04",1,1999,0.715563506261181,1,4.3894807135732
"orng-04",1,2000,0.715563506261181,1,4.21128444939199
"orng-04",1,2001,0.715563506261181,1,4.21128444939199
"orng-04",1,2002,0.715563506261181,1,4.21128444939199
"orng-04",1,2003,0.715563506261181,1,4.17563382550607
"orng-04",1,2004,0.715563506261181,1,4.10382054004826
"orng-04",1,2005,0.536672629695885,1,3.96096044338421
"orng-04",1,2006,0.536672629695885,1,3.88984882659049
"orng-04",1,2007,0.536672629695885,1,3.71152931929603
"orng-04",1,2008,0.536672629695885,1,3.46133013867889
"orng-04",1,2009,0.536672629695885,1,3.24633593212656
"orng-04",1,2010,0.536672629695885,1,3.10315501103205
"orng-04",1,2011,0.536672629695885,1,2.95952844011643
"orng-04",1,2012,0.536672629695885,1,3.53429074262189
"orng-04",1,2013,0.536672629695885,1,4.46811947241641
"orng-04",1,2014,0.178890876565295,1,4.18214734078881
"orng-04",1,2015,0.178890876565295,1,4.18214734078881
"orng-04",1,2016,0.178890876565295,1,4.03928882640215
"orng-04",2,1999,0.714285714285714,1,4.3894807135732
"orng-04",2,2000,0.714285714285714,1,4.21128444939199
"orng-04",2,2001,0.714285714285714,1,4.21128444939199
"orng-04",2,2002,0.714285714285714,1,4.21128444939199
"orng-04",2,2003,0.714285714285714,1,4.17563382550607
"orng-04",2,2004,0.714285714285714,1,4.10382054004826
"orng-04",2,2005,0.535714285714286,1,3.96096044338421
"orng-04",2,2006,0.535714285714286,1,3.88984882659049
"orng-04",2,2007,0.535714285714286,1,3.71152931929603
"orng-04",2,2008,0.535714285714286,1,3.46133013867889
"orng-04",2,2009,0.535714285714286,1,3.24633593212656
"orng-04",2,2010,0.535714285714286,1,3.10315501103205
"orng-04",2,2011,0.535714285714286,1,2.95952844011643
"orng-04",2,2012,0.535714285714286,1,3.53429074262189
"orng-04",2,2013,0.535714285714286,1,4.46811947241641
"orng-04",2,2014,0.535714285714286,1,4.18214734078881
"orng-04",2,2015,0.535714285714286,1,4.18214734078881
"orng-04",2,2016,0.535714285714286,1,4.03928882640215
"orng-04",2,2017,0.535714285714286,1,5.18113621612399
"orng-04",2,2018,0.535714285714286,1,5.58898538275882
"orng-04",2,2019,0.535714285714286,1,5.90627384157237
"orng-04",2,2020,0.535714285714286,1,5.14501185524337
"orng-04",2,2021,0.535714285714286,1,4.60641221430979
"orng-04",2,2022,0.535714285714286,1,3.93316266314283
"orng-04",2,2023,0.535714285714286,1,3.261584298805
"orng-04",3,1999,4.27807486631016,1,4.3894807135732
"orng-04",3,2000,4.27807486631016,1,4.21128444939199
"orng-04",3,2001,4.27807486631016,1,4.21128444939199
"orng-04",3,2002,4.27807486631016,1,4.21128444939199
"orng-04",3,2003,4.09982174688057,1,4.17563382550607
"orng-04",3,2004,4.09982174688057,1,4.10382054004826
"orng-04",3,2005,4.09982174688057,1,3.96096044338421
"orng-04",3,2006,3.92156862745098,1,3.88984882659049
"orng-04",3,2007,3.38680926916221,1,3.71152931929603
"orng-04",3,2008,3.20855614973262,1,3.46133013867889
"orng-04",3,2009,3.20855614973262,1,3.24633593212656
"orng-04",3,2010,3.20855614973262,1,3.10315501103205
"orng-04",3,2011,3.20855614973262,1,2.95952844011643
"orng-04",3,2012,3.03030303030303,1,3.53429074262189
"orng-04",3,2013,2.85204991087344,1,4.46811947241641
"orng-04",3,2014,2.13903743315508,1,4.18214734078881
"orng-04",3,2015,2.13903743315508,1,4.18214734078881
"orng-04",3,2016,1.60427807486631,1,4.03928882640215
"orng-04",3,2017,1.60427807486631,1,5.18113621612399
"orng-04",3,2018,1.60427807486631,1,5.58898538275882
"orng-04",3,2019,1.42602495543672,1,5.90627384157237
"orng-04",3,2020,1.06951871657754,1,5.14501185524337
"orng-04",3,2021,1.06951871657754,1,4.60641221430979
"orng-04",3,2022,1.06951871657754,1,3.93316266314283
"orng-04",3,2023,1.06951871657754,1,3.261584298805
"orng-04",4,1999,8.43806104129264,1,4.3894807135732
"orng-04",4,2000,8.07899461400359,1,4.21128444939199
"orng-04",4,2001,8.07899461400359,1,4.21128444939199
"orng-04",4,2002,8.07899461400359,1,4.21128444939199
"orng-04",4,2003,8.07899461400359,1,4.17563382550607
"orng-04",4,2004,7.71992818671454,1,4.10382054004826
"orng-04",4,2005,7.54039497307002,1,3.96096044338421
"orng-04",4,2006,7.54039497307002,1,3.88984882659049
"orng-04",4,2007,7.36086175942549,1,3.71152931929603
"orng-04",4,2008,6.6427289048474,1,3.46133013867889
"orng-04",4,2009,5.74506283662478,1,3.24633593212656
"orng-04",4,2010,5.2064631956912,1,3.10315501103205
"orng-04",4,2011,4.48833034111311,1,2.95952844011643
"orng-04",4,2012,7.54039497307002,1,3.53429074262189
"orng-04",4,2013,12.3877917414722,1,4.46811947241641
"orng-04",4,2014,12.0287253141831,1,4.18214734078881
"orng-04",4,2015,12.0287253141831,1,4.18214734078881
"orng-04",4,2016,11.8491921005386,1,4.03928882640215
"orng-04",4,2017,11.6696588868941,1,5.18113621612399
"orng-04",4,2018,14.5421903052065,1,5.58898538275882
"orng-04",4,2019,16.8761220825853,1,5.90627384157237
"orng-04",4,2020,14.5421903052065,1,5.14501185524337
"orng-04",4,2021,12.3877917414722,1,4.60641221430979
"orng-04",4,2022,9.69479353680431,1,3.93316266314283
"orng-04",4,2023,7.54039497307001,1,3.261584298805
"orng-04",5,1999,7.80141843971631,1,4.3894807135732
"orng-04",5,2000,7.26950354609929,1,4.21128444939199
"orng-04",5,2001,7.26950354609929,1,4.21128444939199
"orng-04",5,2002,7.26950354609929,1,4.21128444939199
"orng-04",5,2003,7.26950354609929,1,4.17563382550607
"orng-04",5,2004,7.26950354609929,1,4.10382054004826
"orng-04",5,2005,7.09219858156028,1,3.96096044338421
"orng-04",5,2006,6.91489361702128,1,3.88984882659049
"orng-04",5,2007,6.73758865248227,1,3.71152931929603
"orng-04",5,2008,6.38297872340426,1,3.46133013867889
"orng-04",5,2009,6.20567375886525,1,3.24633593212656
"orng-04",5,2010,6.02836879432624,1,3.10315501103205
"orng-04",5,2011,6.02836879432624,1,2.95952844011643
"orng-04",5,2012,6.02836879432624,1,3.53429074262189
"orng-04",5,2013,6.02836879432624,1,4.46811947241641
"orng-04",5,2014,6.02836879432624,1,4.18214734078881
"orng-04",5,2015,6.02836879432624,1,4.18214734078881
"orng-04",5,2016,6.02836879432624,1,4.03928882640215
"orng-04",5,2017,6.91489361702128,1,5.18113621612399
"orng-04",5,2018,5.67375886524823,1,5.58898538275882
"orng-04",5,2019,4.78723404255319,1,5.90627384157237
"orng-04",5,2020,4.43262411347518,1,5.14501185524337
"orng-04",5,2021,4.43262411347518,1,4.60641221430979
"orng-04",5,2022,4.43262411347518,1,3.93316266314283
"orng-04",5,2023,3.90070921985816,1,3.261584298805
"orng-04",6,1999,6.97674418604651,2,7.85336563157298
"orng-04",6,2000,6.79785330948122,2,7.79373533938455
"orng-04",6,2001,6.44007155635063,2,7.97156328739034
"orng-04",6,2002,6.08228980322004,2,5.84466374740271
"orng-04",6,2003,3.5778175313059,2,5.17398239956678
"orng-04",6,2004,3.39892665474061,2,5.08469640056805
"orng-04",6,2005,1.07334525939177,2,4.50330105173084
"orng-04",6,2006,0.715563506261181,2,4.4138556134482
"orng-04",6,2007,0.536672629695885,2,5.88492823221903
"orng-04",6,2008,0.536672629695885,2,5.88492823221903
"orng-04",6,2009,0.536672629695885,2,8.37885324889429
"orng-04",6,2010,0.35778175313059,2,8.11115469118204
"orng-04",6,2011,0.35778175313059,2,5.94897718775076
"orng-04",6,2012,0.35778175313059,2,5.83014177479769
"orng-04",6,2013,0.35778175313059,2,4.4164430357406
"orng-04",6,2014,0.35778175313059,2,4.50556959545539
"orng-04",6,2015,0.178890876565295,2,4.41555702124161
"orng-04",6,2016,0.178890876565295,2,4.41555702124161
"orng-04",6,2017,0.178890876565295,2,4.23439760095175
"orng-04",6,2018,0.178890876565295,2,7.8434561334698
"orng-04",6,2019,0.178890876565295,2,7.754329573755
"orng-04",6,2020,0.178890876565295,2,5.22972152089082
"orng-04",6,2021,0.178890876565295,2,7.754329573755
"orng-04",7,2020,0.180505415162455,2,5.22972152089082
"orng-04",8,1999,0.36231884057971,2,7.85336563157298
"orng-04",8,2000,0.36231884057971,2,7.79373533938455
"orng-04",8,2001,0.36231884057971,2,7.97156328739034
"orng-04",8,2002,0.36231884057971,2,5.84466374740271
"orng-04",8,2003,0.36231884057971,2,5.17398239956678
"orng-04",8,2004,0.36231884057971,2,5.08469640056805
"orng-04",8,2005,0.36231884057971,2,4.50330105173084
"orng-04",8,2006,0.36231884057971,2,4.4138556134482
"orng-04",8,2007,0.36231884057971,2,5.88492823221903
"orng-04",8,2008,0.36231884057971,2,5.88492823221903
"orng-04",8,2011,1.26811594202898,2,5.94897718775076
"orng-04",8,2012,1.26811594202898,2,5.83014177479769
"orng-04",8,2013,1.08695652173913,2,4.4164430357406
"orng-04",8,2014,1.08695652173913,2,4.50556959545539
"orng-04",8,2015,0.905797101449275,2,4.41555702124161
"orng-04",8,2016,0.905797101449275,2,4.41555702124161
"orng-04",8,2017,0.181159420289855,2,4.23439760095175
"orng-04",9,2002,0.17825311942959,2,5.84466374740271
"orng-04",9,2003,0.17825311942959,2,5.17398239956678
"orng-04",9,2004,0.17825311942959,2,5.08469640056805
"orng-04",9,2005,0.17825311942959,2,4.50330105173084
"orng-04",9,2006,0.17825311942959,2,4.4138556134482
"orng-04",9,2013,0.53475935828877,2,4.4164430357406
"orng-04",9,2014,0.53475935828877,2,4.50556959545539
"orng-04",9,2015,0.35650623885918,2,4.41555702124161
"orng-04",9,2016,0.35650623885918,2,4.41555702124161
"orng-04",9,2017,0.35650623885918,2,4.23439760095175
"orng-04",10,1999,16.2210338680927,2,7.85336563157298
"orng-04",10,2000,16.2210338680927,2,7.79373533938455
"orng-04",10,2001,17.1122994652407,2,7.97156328739034
"orng-04",10,2002,16.7557932263815,2,5.84466374740271
"orng-04",10,2003,16.5775401069519,2,5.17398239956678
"orng-04",10,2004,16.3992869875223,2,5.08469640056805
"orng-04",10,2005,16.3992869875223,2,4.50330105173084
"orng-04",10,2006,16.3992869875223,2,4.4138556134482
"orng-04",10,2007,16.7557932263815,2,5.88492823221903
"orng-04",10,2008,16.7557932263815,2,5.88492823221903
"orng-04",10,2009,16.2210338680927,2,8.37885324889429
"orng-04",10,2010,15.8645276292335,2,8.11115469118204
"orng-04",10,2011,16.2210338680927,2,5.94897718775076
"orng-04",10,2012,15.8645276292335,2,5.83014177479769
"orng-04",10,2013,15.6862745098039,2,4.4164430357406
"orng-04",10,2014,16.0427807486631,2,4.50556959545539
"orng-04",10,2015,16.2210338680927,2,4.41555702124161
"orng-04",10,2016,16.2210338680927,2,4.41555702124161
"orng-04",10,2017,16.2210338680927,2,4.23439760095175
"orng-04",10,2018,15.5080213903743,2,7.8434561334698
"orng-04",10,2019,15.3297682709447,2,7.754329573755
"orng-04",10,2020,15.3297682709447,2,5.22972152089082
"orng-04",10,2021,15.3297682709447,2,7.754329573755
"orng-04",10,2022,15.3297682709447,2,15.3297682709447
"orng-04",10,2023,15.3297682709447,2,15.3297682709447
"orng-04",11,1999,22.2816399286987,3,9.9291426116311
"orng-04",11,2000,21.9251336898396,3,9.85784136385928
"orng-04",11,2001,21.3903743315508,3,9.75088949220152
"orng-04",11,2002,21.2121212121212,3,10.2166568154093
"orng-04",11,2003,20.4991087344028,3,9.93023605805796
"orng-04",11,2004,19.7860962566845,3,9.85804396852086
"orng-04",11,2005,16.5775401069518,3,9.25204702428862
"orng-04",11,2006,14.7950089126559,3,10.3243025210295
"orng-04",11,2007,12.4777183600713,3,9.89674900325557
"orng-04",11,2008,12.4777183600713,3,9.82499960492092
"orng-04",11,2009,12.4777183600713,3,9.68214246206377
"orng-04",11,2010,12.4777183600713,3,9.50350440321373
"orng-04",11,2011,12.4777183600713,3,9.43188552475649
"orng-04",11,2012,12.4777183600713,3,9.36026664629924
"orng-04",11,2013,12.4777183600713,3,9.32455236058496
"orng-04",11,2014,12.2994652406417,3,9.25318745098475
"orng-04",11,2015,12.2994652406417,3,9.25318745098475
"orng-04",11,2016,12.4777183600713,3,9.2528668518491
"orng-04",11,2017,11.5864527629234,3,9.0030573817934
"orng-04",11,2018,11.5864527629234,3,9.00286707476472
"orng-04",11,2019,11.4081996434938,3,8.89597818647889
"orng-04",11,2020,11.2299465240642,3,8.86032756259297
"orng-04",11,2021,11.2299465240642,3,8.78908929819309
"orng-04",11,2022,11.2299465240642,3,12.0571050302408
"orng-04",11,2023,11.0516934046346,3,12.0214544063549
"orng-04",12,1999,16.1001788908766,3,9.9291426116311
"orng-04",12,2000,16.1001788908766,3,9.85784136385928
"orng-04",12,2001,16.1001788908766,3,9.75088949220152
"orng-04",12,2002,16.1001788908766,3,10.2166568154093
"orng-04",12,2003,16.1001788908766,3,9.93023605805796
"orng-04",12,2004,16.1001788908766,3,9.85804396852086
"orng-04",12,2005,16.1001788908766,3,9.25204702428862
"orng-04",12,2006,16.1001788908766,3,10.3243025210295
"orng-04",12,2007,16.1001788908766,3,9.89674900325557
"orng-04",12,2008,15.9212880143113,3,9.82499960492092
"orng-04",12,2009,15.9212880143113,3,9.68214246206377
"orng-04",12,2010,15.9212880143113,3,9.50350440321373
"orng-04",12,2011,15.9212880143113,3,9.43188552475649
"orng-04",12,2012,15.9212880143113,3,9.36026664629924
"orng-04",12,2013,15.9212880143113,3,9.32455236058496
"orng-04",12,2014,15.9212880143113,3,9.25318745098475
"orng-04",12,2015,15.9212880143113,3,9.25318745098475
"orng-04",12,2016,15.9212880143113,3,9.2528668518491
"orng-04",12,2017,15.5635062611807,3,9.0030573817934
"orng-04",12,2018,15.5635062611807,3,9.00286707476472
"orng-04",12,2019,15.5635062611807,3,8.89597818647889
"orng-04",12,2020,15.5635062611807,3,8.86032756259297
"orng-04",12,2021,15.5635062611807,3,8.78908929819309
"orng-04",12,2022,15.5635062611807,3,12.0571050302408
"orng-04",12,2023,15.5635062611807,3,12.0214544063549
"orng-04",13,1999,1.24333925399645,3,9.9291426116311
"orng-04",13,2000,1.24333925399645,3,9.85784136385928
"orng-04",13,2001,1.24333925399645,3,9.75088949220152
"orng-04",13,2002,1.59857904085258,3,10.2166568154093
"orng-04",13,2003,1.77619893428064,3,9.93023605805796
"orng-04",13,2004,2.48667850799289,3,9.85804396852086
"orng-04",13,2005,2.48667850799289,3,9.25204702428862
"orng-04",13,2006,2.30905861456483,3,10.3243025210295
"orng-04",13,2007,2.13143872113676,3,9.89674900325557
"orng-04",13,2008,2.13143872113676,3,9.82499960492092
"orng-04",13,2009,2.13143872113676,3,9.68214246206377
"orng-04",13,2010,1.9538188277087,3,9.50350440321373
"orng-04",13,2011,2.13143872113677,3,9.43188552475649
"orng-04",13,2012,2.30905861456483,3,9.36026664629924
"orng-04",13,2013,2.30905861456483,3,9.32455236058496
"orng-04",13,2014,2.30905861456483,3,9.25318745098475
"orng-04",13,2015,2.30905861456483,3,9.25318745098475
"orng-04",13,2016,2.30905861456483,3,9.2528668518491
"orng-04",13,2017,2.30905861456483,3,9.0030573817934
"orng-04",13,2018,2.4866785079929,3,9.00286707476472
"orng-04",13,2019,2.30905861456483,3,8.89597818647889
"orng-04",13,2020,2.30905861456483,3,8.86032756259297
"orng-04",13,2021,2.13143872113677,3,8.78908929819309
"orng-04",13,2022,18.6500888099467,3,12.0571050302408
"orng-04",13,2023,18.6500888099467,3,12.0214544063549
"orng-04",14,1999,2.87769784172662,3,9.9291426116311
"orng-04",14,2000,2.87769784172662,3,9.85784136385928
"orng-04",14,2001,2.87769784172662,3,9.75088949220152
"orng-04",14,2002,4.13669064748202,3,10.2166568154093
"orng-04",14,2003,3.59712230215827,3,9.93023605805796
"orng-04",14,2004,3.41726618705036,3,9.85804396852086
"orng-04",14,2005,3.41726618705036,3,9.25204702428862
"orng-04",14,2006,3.41726618705036,3,10.3243025210295
"orng-04",14,2007,3.41726618705036,3,9.89674900325557
"orng-04",14,2008,3.23741007194244,3,9.82499960492092
"orng-04",14,2009,3.23741007194244,3,9.68214246206377
"orng-04",14,2010,3.05755395683453,3,9.50350440321373
"orng-04",14,2011,3.05755395683453,3,9.43188552475649
"orng-04",14,2012,3.05755395683453,3,9.36026664629924
"orng-04",14,2013,3.05755395683453,3,9.32455236058496
"orng-04",14,2014,3.05755395683453,3,9.25318745098475
"orng-04",14,2015,3.05755395683453,3,9.25318745098475
"orng-04",14,2016,2.87769784172662,3,9.2528668518491
"orng-04",14,2017,2.87769784172662,3,9.0030573817934
"orng-04",14,2018,2.87769784172662,3,9.00286707476472
"orng-04",14,2019,2.87769784172662,3,8.89597818647889
"orng-04",14,2020,2.87769784172662,3,8.86032756259297
"orng-04",14,2021,2.87769784172662,3,8.78908929819309
"orng-04",14,2022,2.87769784172662,3,12.0571050302408
"orng-04",14,2023,2.87769784172662,3,12.0214544063549
"orng-04",15,1999,7.14285714285714,3,9.9291426116311
"orng-04",15,2000,7.14285714285714,3,9.85784136385928
"orng-04",15,2001,7.14285714285714,3,9.75088949220152
"orng-04",15,2002,8.03571428571429,3,10.2166568154093
"orng-04",15,2003,7.67857142857143,3,9.93023605805796
"orng-04",15,2004,7.5,3,9.85804396852086
"orng-04",15,2005,7.67857142857143,3,9.25204702428862
"orng-04",15,2006,15,3,10.3243025210295
"orng-04",15,2007,15.3571428571428,3,9.89674900325557
"orng-04",15,2008,15.3571428571428,3,9.82499960492092
"orng-04",15,2009,14.6428571428571,3,9.68214246206377
"orng-04",15,2010,14.1071428571429,3,9.50350440321373
"orng-04",15,2011,13.5714285714286,3,9.43188552475649
"orng-04",15,2012,13.0357142857143,3,9.36026664629924
"orng-04",15,2013,12.8571428571429,3,9.32455236058496
"orng-04",15,2014,12.6785714285714,3,9.25318745098475
"orng-04",15,2015,12.6785714285714,3,9.25318745098475
"orng-04",15,2016,12.6785714285715,3,9.2528668518491
"orng-04",15,2017,12.6785714285715,3,9.0030573817934
"orng-04",15,2018,12.5,3,9.00286707476472
"orng-04",15,2019,12.3214285714285,3,8.89597818647889
"orng-04",15,2020,12.3214285714285,3,8.86032756259297
"orng-04",15,2021,12.1428571428572,3,8.78908929819309
"orng-04",15,2022,11.9642857142857,3,12.0571050302408
"orng-04",15,2023,11.9642857142857,3,12.0214544063549
"orng-04",16,1999,9.28571428571429,4,11.496419877824
"orng-04",16,2000,9.28571428571429,4,11.3170167382691
"orng-04",16,2001,8.39285714285714,4,10.6717288088256
"orng-04",16,2002,11.0714285714286,4,11.2061014043936
"orng-04",16,2003,10.8928571428571,4,11.1703871186793
"orng-04",16,2004,10.8928571428571,4,10.9557166952803
"orng-04",16,2005,10.7142857142857,4,10.7766332339387
"orng-04",16,2006,10.7142857142857,4,10.7409826100528
"orng-04",16,2007,10.7142857142857,4,10.7055236561878
"orng-04",16,2008,10.7142857142857,4,10.59857178453
"orng-04",16,2009,10.7142857142857,4,10.7409826100528
"orng-04",16,2010,10.5357142857143,4,12.1391517506318
"orng-04",16,2011,10.5357142857143,4,12.06785050286
"orng-04",16,2012,10.5357142857143,4,11.8173377855541
"orng-04",16,2013,10.5357142857143,4,11.7101942438755
"orng-04",16,2014,10.3571428571429,4,11.4960351687107
"orng-04",16,2015,10.3571428571429,4,11.3886999570112
"orng-04",16,2016,10.3571428571429,4,13.1098967446216
"orng-04",16,2017,10.3571428571429,4,12.7154398416258
"orng-04",16,2018,10.3571428571429,4,12.3572085725786
"orng-04",16,2019,10.3571428571429,4,12.3211746086509
"orng-04",16,2020,10.1785714285714,4,12.2498096990507
"orng-04",16,2021,10.1785714285714,4,12.3931788746779
"orng-04",16,2022,10.1785714285714,4,14.4005390034802
"orng-04",16,2023,10.3571428571428,4,14.0780220201472
"orng-04",17,1999,1.7921146953405,4,11.496419877824
"orng-04",17,2000,1.4336917562724,4,11.3170167382691
"orng-04",17,2001,0.17921146953405,4,10.6717288088256
"orng-04",17,2002,0.17921146953405,4,11.2061014043936
"orng-04",17,2003,0.17921146953405,4,11.1703871186793
"orng-04",17,2004,0.17921146953405,4,10.9557166952803
"orng-04",17,2005,0.17921146953405,4,10.7766332339387
"orng-04",17,2006,0.17921146953405,4,10.7409826100528
"orng-04",17,2007,0.17921146953405,4,10.7055236561878
"orng-04",17,2008,0.17921146953405,4,10.59857178453
"orng-04",17,2009,0.17921146953405,4,10.7409826100528
"orng-04",17,2010,6.09318996415771,4,12.1391517506318
"orng-04",17,2011,6.09318996415771,4,12.06785050286
"orng-04",17,2012,5.55555555555556,4,11.8173377855541
"orng-04",17,2013,5.3763440860215,4,11.7101942438755
"orng-04",17,2014,5.19713261648745,4,11.4960351687107
"orng-04",17,2015,5.0179211469534,4,11.3886999570112
"orng-04",17,2016,14.336917562724,4,13.1098967446216
"orng-04",17,2017,12.5448028673835,4,12.7154398416258
"orng-04",17,2018,11.4695340501793,4,12.3572085725786
"orng-04",17,2019,11.1111111111111,4,12.3211746086509
"orng-04",17,2020,11.1111111111111,4,12.2498096990507
"orng-04",17,2021,11.8279569892473,4,12.3931788746779
"orng-04",17,2022,22.0430107526883,4,14.4005390034802
"orng-04",17,2023,20.4301075268817,4,14.0780220201472
"orng-04",18,1999,10.9318996415771,4,11.496419877824
"orng-04",18,2000,10.2150537634409,4,11.3170167382691
"orng-04",18,2001,8.42293906810036,4,10.6717288088256
"orng-04",18,2002,7.16845878136201,4,11.2061014043936
"orng-04",18,2003,7.16845878136201,4,11.1703871186793
"orng-04",18,2004,6.45161290322581,4,10.9557166952803
"orng-04",18,2005,5.73476702508961,4,10.7766332339387
"orng-04",18,2006,5.73476702508961,4,10.7409826100528
"orng-04",18,2007,5.91397849462366,4,10.7055236561878
"orng-04",18,2008,5.91397849462366,4,10.59857178453
"orng-04",18,2009,5.73476702508961,4,10.7409826100528
"orng-04",18,2010,7.16845878136201,4,12.1391517506318
"orng-04",18,2011,7.16845878136201,4,12.06785050286
"orng-04",18,2012,6.81003584229391,4,11.8173377855541
"orng-04",18,2013,6.81003584229391,4,11.7101942438755
"orng-04",18,2014,6.81003584229391,4,11.4960351687107
"orng-04",18,2015,6.63082437275986,4,11.3886999570112
"orng-04",18,2016,6.63082437275986,4,13.1098967446216
"orng-04",18,2017,6.27240143369176,4,12.7154398416258
"orng-04",18,2018,5.73476702508961,4,12.3572085725786
"orng-04",18,2019,5.73476702508961,4,12.3211746086509
"orng-04",18,2020,5.73476702508961,4,12.2498096990507
"orng-04",18,2021,5.73476702508961,4,12.3931788746779
"orng-04",18,2022,5.73476702508961,4,14.4005390034802
"orng-04",18,2023,5.73476702508961,4,14.0780220201472
"orng-04",19,1999,21.74688057041,4,11.496419877824
"orng-04",19,2000,21.74688057041,4,11.3170167382691
