"County_Route","nlcd","year","frequency","totpix","class","ijbg_class","description","color","percent"
"Durham-04","31",2011,60,11158,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.537730776124754
"Durham-04","31",2013,60,11158,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.537730776124754
"Durham-04","31",2016,60,11158,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.537730776124754
"Durham-04","31",2019,80,11158,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.716974368166338
"Durham-04","31",2021,81,11158,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.725936547768417
"Durham-04","41",2001,3245,11158,"forest","deciduous forest","Deciduous Forest","#68AA63",29.0822728087471
"Durham-04","41",2004,3164,11158,"forest","deciduous forest","Deciduous Forest","#68AA63",28.3563362609787
"Durham-04","41",2006,3131,11158,"forest","deciduous forest","Deciduous Forest","#68AA63",28.0605843341101
"Durham-04","41",2008,3132,11158,"forest","deciduous forest","Deciduous Forest","#68AA63",28.0695465137121
"Durham-04","41",2011,3132,11158,"forest","deciduous forest","Deciduous Forest","#68AA63",28.0695465137121
"Durham-04","41",2013,3149,11158,"forest","deciduous forest","Deciduous Forest","#68AA63",28.2219035669475
"Durham-04","41",2016,3159,11158,"forest","deciduous forest","Deciduous Forest","#68AA63",28.3115253629683
"Durham-04","41",2019,2973,11158,"forest","deciduous forest","Deciduous Forest","#68AA63",26.6445599569815
"Durham-04","41",2021,2973,11158,"forest","deciduous forest","Deciduous Forest","#68AA63",26.6445599569815
"Durham-04","42",2001,972,11158,"forest","evergreen forest","Evergreen Forest","#1C6330",8.71123857322101
"Durham-04","42",2004,958,11158,"forest","evergreen forest","Evergreen Forest","#1C6330",8.5857680587919
"Durham-04","42",2006,995,11158,"forest","evergreen forest","Evergreen Forest","#1C6330",8.91736870406883
"Durham-04","42",2008,988,11158,"forest","evergreen forest","Evergreen Forest","#1C6330",8.85463344685427
"Durham-04","42",2011,1054,11158,"forest","evergreen forest","Evergreen Forest","#1C6330",9.4461373005915
"Durham-04","42",2013,1064,11158,"forest","evergreen forest","Evergreen Forest","#1C6330",9.5357590966123
"Durham-04","42",2016,1049,11158,"forest","evergreen forest","Evergreen Forest","#1C6330",9.40132640258111
"Durham-04","42",2019,1066,11158,"forest","evergreen forest","Evergreen Forest","#1C6330",9.55368345581645
"Durham-04","42",2021,1069,11158,"forest","evergreen forest","Evergreen Forest","#1C6330",9.58056999462269
"Durham-04","43",2001,1577,11158,"forest","mixed forest","Mixed Forest","#B5C98E",14.1333572324789
"Durham-04","43",2004,1577,11158,"forest","mixed forest","Mixed Forest","#B5C98E",14.1333572324789
"Durham-04","43",2006,1576,11158,"forest","mixed forest","Mixed Forest","#B5C98E",14.1243950528769
"Durham-04","43",2008,1577,11158,"forest","mixed forest","Mixed Forest","#B5C98E",14.1333572324789
"Durham-04","43",2011,1589,11158,"forest","mixed forest","Mixed Forest","#B5C98E",14.2409033877039
"Durham-04","43",2013,1601,11158,"forest","mixed forest","Mixed Forest","#B5C98E",14.3484495429288
"Durham-04","43",2016,1608,11158,"forest","mixed forest","Mixed Forest","#B5C98E",14.4111848001434
"Durham-04","43",2019,1506,11158,"forest","mixed forest","Mixed Forest","#B5C98E",13.4970424807313
"Durham-04","43",2021,1500,11158,"forest","mixed forest","Mixed Forest","#B5C98E",13.4432694031188
"Durham-04","52",2001,49,11158,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.439146800501882
"Durham-04","52",2004,71,11158,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.636314751747625
"Durham-04","52",2006,43,11158,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.385373722889407
"Durham-04","52",2008,133,11158,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.19196988707654
"Durham-04","52",2011,69,11158,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.618390392543467
"Durham-04","52",2013,33,11158,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.295751926868614
"Durham-04","52",2016,29,11158,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.259903208460298
"Durham-04","52",2019,36,11158,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.322638465674852
"Durham-04","52",2021,31,11158,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.277827567664456
"Durham-04","71",2001,274,11158,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.45563721096971
"Durham-04","71",2004,354,11158,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.17261157913605
"Durham-04","71",2006,307,11158,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.75138913783832
"Durham-04","71",2008,230,11158,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.06130130847822
"Durham-04","71",2011,184,11158,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.64904104678258
"Durham-04","71",2013,181,11158,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.62215450797634
"Durham-04","71",2016,192,11158,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.72073848359921
"Durham-04","71",2019,166,11158,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.48772181394515
"Durham-04","71",2021,173,11158,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.55045707115971
"Durham-04","81",2001,1243,11158,"planted","pasture","Pasture/Hay","#DBD83D",11.1399892453845
"Durham-04","81",2004,1190,11158,"planted","pasture","Pasture/Hay","#DBD83D",10.6649937264743
"Durham-04","81",2006,1126,11158,"planted","pasture","Pasture/Hay","#DBD83D",10.0914142319412
"Durham-04","81",2008,1118,11158,"planted","pasture","Pasture/Hay","#DBD83D",10.0197167951246
"Durham-04","81",2011,1096,11158,"planted","pasture","Pasture/Hay","#DBD83D",9.82254884387883
"Durham-04","81",2013,1096,11158,"planted","pasture","Pasture/Hay","#DBD83D",9.82254884387883
"Durham-04","81",2016,1071,11158,"planted","pasture","Pasture/Hay","#DBD83D",9.59849435382685
"Durham-04","81",2019,1024,11158,"planted","pasture","Pasture/Hay","#DBD83D",9.17727191252913
"Durham-04","81",2021,1024,11158,"planted","pasture","Pasture/Hay","#DBD83D",9.17727191252913
"Durham-04","82",2001,18,11158,"planted","cultivated crops","Cultivated Crops","#AA7028",0.161319232837426
"Durham-04","82",2004,57,11158,"planted","cultivated crops","Cultivated Crops","#AA7028",0.510844237318516
"Durham-04","82",2006,100,11158,"planted","cultivated crops","Cultivated Crops","#AA7028",0.896217960207923
"Durham-04","82",2008,100,11158,"planted","cultivated crops","Cultivated Crops","#AA7028",0.896217960207923
"Durham-04","82",2011,100,11158,"planted","cultivated crops","Cultivated Crops","#AA7028",0.896217960207923
"Durham-04","82",2013,100,11158,"planted","cultivated crops","Cultivated Crops","#AA7028",0.896217960207923
"Durham-04","82",2016,113,11158,"planted","cultivated crops","Cultivated Crops","#AA7028",1.01272629503495
"Durham-04","82",2019,109,11158,"planted","cultivated crops","Cultivated Crops","#AA7028",0.976877576626636
"Durham-04","82",2021,109,11158,"planted","cultivated crops","Cultivated Crops","#AA7028",0.976877576626636
"Durham-04","90",2001,1392,11158,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.4753540060943
"Durham-04","90",2004,1385,11158,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.4126187488797
"Durham-04","90",2006,1377,11158,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.3409213120631
"Durham-04","90",2008,1388,11158,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.439505287686
"Durham-04","90",2011,1390,11158,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.4574296468901
"Durham-04","90",2013,1395,11158,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.5022405449005
"Durham-04","90",2016,1388,11158,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.439505287686
"Durham-04","90",2019,1416,11158,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.6904463165442
"Durham-04","90",2021,1416,11158,"wetlands","wetlands","Woody Wetlands","#BAD8EA",12.6904463165442
"Durham-04","95",2001,40,11158,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.358487184083169
"Durham-04","95",2004,38,11158,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.340562824879011
"Durham-04","95",2006,60,11158,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.537730776124754
"Durham-04","95",2008,45,11158,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.403298082093565
"Durham-04","95",2011,40,11158,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.358487184083169
"Durham-04","95",2013,42,11158,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.376411543287327
"Durham-04","95",2016,39,11158,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.34952500448109
"Durham-04","95",2019,46,11158,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.412260261695644
"Durham-04","95",2021,50,11158,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.448108980103961
"Durham-05","11",2001,64,11178,"water","water","Open Water","#476BA0",0.57255322955806
"Durham-05","11",2004,65,11178,"water","water","Open Water","#476BA0",0.581499373769905
"Durham-05","11",2006,56,11178,"water","water","Open Water","#476BA0",0.500984075863303
"Durham-05","11",2008,54,11178,"water","water","Open Water","#476BA0",0.483091787439614
"Durham-05","11",2011,56,11178,"water","water","Open Water","#476BA0",0.500984075863303
"Durham-05","11",2013,53,11178,"water","water","Open Water","#476BA0",0.474145643227769
"Durham-05","11",2016,56,11178,"water","water","Open Water","#476BA0",0.500984075863303
"Durham-05","11",2019,56,11178,"water","water","Open Water","#476BA0",0.500984075863303
"Durham-05","11",2021,56,11178,"water","water","Open Water","#476BA0",0.500984075863303
"Durham-05","21",2001,3977,11178,"developed","developed","Developed, Open Space","#DDC9C9",35.5788155305064
"Durham-05","21",2004,3977,11178,"developed","developed","Developed, Open Space","#DDC9C9",35.5788155305064
"Durham-05","21",2006,3983,11178,"developed","developed","Developed, Open Space","#DDC9C9",35.6324923957774
"Durham-05","21",2008,3983,11178,"developed","developed","Developed, Open Space","#DDC9C9",35.6324923957774
"Durham-05","21",2011,4055,11178,"developed","developed","Developed, Open Space","#DDC9C9",36.2766147790302
"Durham-05","21",2013,4055,11178,"developed","developed","Developed, Open Space","#DDC9C9",36.2766147790302
"Durham-05","21",2016,4052,11178,"developed","developed","Developed, Open Space","#DDC9C9",36.2497763463947
"Durham-05","21",2019,3394,11178,"developed","developed","Developed, Open Space","#DDC9C9",30.3632134550009
"Durham-05","21",2021,3380,11178,"developed","developed","Developed, Open Space","#DDC9C9",30.2379674360351
"Durham-05","22",2001,1531,11178,"developed","developed","Developed, Low Intensity","#D89382",13.6965467883342
"Durham-05","22",2004,1531,11178,"developed","developed","Developed, Low Intensity","#D89382",13.6965467883342
"Durham-05","22",2006,1581,11178,"developed","developed","Developed, Low Intensity","#D89382",14.1438539989265
"Durham-05","22",2008,1581,11178,"developed","developed","Developed, Low Intensity","#D89382",14.1438539989265
"Durham-05","22",2011,1659,11178,"developed","developed","Developed, Low Intensity","#D89382",14.8416532474503
"Durham-05","22",2013,1659,11178,"developed","developed","Developed, Low Intensity","#D89382",14.8416532474503
"Durham-05","22",2016,1704,11178,"developed","developed","Developed, Low Intensity","#D89382",15.2442297369834
"Durham-05","22",2019,1852,11178,"developed","developed","Developed, Low Intensity","#D89382",16.5682590803364
"Durham-05","22",2021,1853,11178,"developed","developed","Developed, Low Intensity","#D89382",16.5772052245482
"Durham-05","23",2001,553,11178,"developed","developed","Developed, Medium Intensity","#ED0000",4.94721774915012
"Durham-05","23",2004,553,11178,"developed","developed","Developed, Medium Intensity","#ED0000",4.94721774915012
"Durham-05","23",2006,607,11178,"developed","developed","Developed, Medium Intensity","#ED0000",5.43030953658973
"Durham-05","23",2008,607,11178,"developed","developed","Developed, Medium Intensity","#ED0000",5.43030953658973
"Durham-05","23",2011,726,11178,"developed","developed","Developed, Medium Intensity","#ED0000",6.49490069779925
"Durham-05","23",2013,726,11178,"developed","developed","Developed, Medium Intensity","#ED0000",6.49490069779925
"Durham-05","23",2016,788,11178,"developed","developed","Developed, Medium Intensity","#ED0000",7.04956163893362
"Durham-05","23",2019,1504,11178,"developed","developed","Developed, Medium Intensity","#ED0000",13.4550008946144
"Durham-05","23",2021,1514,11178,"developed","developed","Developed, Medium Intensity","#ED0000",13.5444623367329
"Durham-05","24",2001,59,11178,"developed","developed","Developed, High Intensity","#AA0000",0.527822508498837
"Durham-05","24",2004,59,11178,"developed","developed","Developed, High Intensity","#AA0000",0.527822508498837
"Durham-05","24",2006,65,11178,"developed","developed","Developed, High Intensity","#AA0000",0.581499373769905
"Durham-05","24",2008,65,11178,"developed","developed","Developed, High Intensity","#AA0000",0.581499373769905
"Durham-05","24",2011,74,11178,"developed","developed","Developed, High Intensity","#AA0000",0.662014671676507
"Durham-05","24",2013,74,11178,"developed","developed","Developed, High Intensity","#AA0000",0.662014671676507
"Durham-05","24",2016,85,11178,"developed","developed","Developed, High Intensity","#AA0000",0.760422258006799
"Durham-05","24",2019,185,11178,"developed","developed","Developed, High Intensity","#AA0000",1.65503667919127
"Durham-05","24",2021,188,11178,"developed","developed","Developed, High Intensity","#AA0000",1.6818751118268
"Durham-05","31",2001,13,11178,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.116299874753981
"Durham-05","31",2004,13,11178,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.116299874753981
"Durham-05","31",2006,9,11178,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0805152979066023
"Durham-05","31",2008,9,11178,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0805152979066023
"Durham-05","31",2011,7,11178,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0626230094829129
"Durham-05","31",2013,7,11178,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0626230094829129
"Durham-05","31",2016,5,11178,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0447307210592235
"Durham-05","31",2019,4,11178,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0357845768473788
"Durham-05","31",2021,4,11178,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0357845768473788
"Durham-05","41",2001,792,11178,"forest","deciduous forest","Deciduous Forest","#68AA63",7.085346215781
"Durham-05","41",2004,760,11178,"forest","deciduous forest","Deciduous Forest","#68AA63",6.79906960100197
"Durham-05","41",2006,756,11178,"forest","deciduous forest","Deciduous Forest","#68AA63",6.76328502415459
"Durham-05","41",2008,709,11178,"forest","deciduous forest","Deciduous Forest","#68AA63",6.34281624619789
"Durham-05","41",2011,687,11178,"forest","deciduous forest","Deciduous Forest","#68AA63",6.14600107353731
"Durham-05","41",2013,696,11178,"forest","deciduous forest","Deciduous Forest","#68AA63",6.22651637144391
"Durham-05","41",2016,656,11178,"forest","deciduous forest","Deciduous Forest","#68AA63",5.86867060297012
"Durham-05","41",2019,607,11178,"forest","deciduous forest","Deciduous Forest","#68AA63",5.43030953658973
"Durham-05","41",2021,607,11178,"forest","deciduous forest","Deciduous Forest","#68AA63",5.43030953658973
"Durham-05","42",2001,1944,11178,"forest","evergreen forest","Evergreen Forest","#1C6330",17.3913043478261
"Durham-05","42",2004,1925,11178,"forest","evergreen forest","Evergreen Forest","#1C6330",17.221327607801
"Durham-05","42",2006,1893,11178,"forest","evergreen forest","Evergreen Forest","#1C6330",16.935050993022
"Durham-05","42",2008,1820,11178,"forest","evergreen forest","Evergreen Forest","#1C6330",16.2819824655573
"Durham-05","42",2011,1780,11178,"forest","evergreen forest","Evergreen Forest","#1C6330",15.9241366970836
"Durham-05","42",2013,1787,11178,"forest","evergreen forest","Evergreen Forest","#1C6330",15.9867597065665
"Durham-05","42",2016,1683,11178,"forest","evergreen forest","Evergreen Forest","#1C6330",15.0563607085346
"Durham-05","42",2019,1541,11178,"forest","evergreen forest","Evergreen Forest","#1C6330",13.7860082304527
"Durham-05","42",2021,1545,11178,"forest","evergreen forest","Evergreen Forest","#1C6330",13.8217928073001
"Durham-05","43",2001,865,11178,"forest","mixed forest","Mixed Forest","#B5C98E",7.73841474324566
"Durham-05","43",2004,885,11178,"forest","mixed forest","Mixed Forest","#B5C98E",7.91733762748256
"Durham-05","43",2006,896,11178,"forest","mixed forest","Mixed Forest","#B5C98E",8.01574521381285
"Durham-05","43",2008,894,11178,"forest","mixed forest","Mixed Forest","#B5C98E",7.99785292538916
"Durham-05","43",2011,882,11178,"forest","mixed forest","Mixed Forest","#B5C98E",7.89049919484702
"Durham-05","43",2013,885,11178,"forest","mixed forest","Mixed Forest","#B5C98E",7.91733762748256
